TaskID,目标区域,开工小时,等待_h,时延_ms
44659,RegionD,69,0.0,5.0
44660,RegionC,614,0.0,5.0
44661,RegionE,412,0.0,5.0
44662,RegionF,1163,0.0,5.0
44663,RegionF,205,0.0,5.0
44664,RegionD,92,0.0,5.0
44665,RegionA,687,0.0,5.0
44666,RegionC,1316,0.0,5.0
44667,RegionE,1871,0.0,5.0
44668,RegionF,624,0.0,5.0
44669,RegionF,1898,0.0,5.0
44670,RegionA,448,0.0,5.0
44671,RegionA,91,0.0,5.0
44672,RegionB,641,0.0,5.0
44673,RegionB,948,0.0,5.0
44674,RegionD,1007,0.0,5.0
44675,RegionF,1417,0.0,5.0
44676,RegionF,172,0.0,5.0
44677,RegionA,953,0.0,5.0
44678,RegionA,1035,0.0,5.0
44679,RegionB,392,0.0,5.0
44680,RegionD,1138,0.0,5.0
44681,RegionE,1884,0.0,5.0
44682,RegionF,1479,0.0,5.0
44683,RegionA,249,0.0,5.0
44684,RegionD,1705,0.0,5.0
44685,RegionB,937,0.0,5.0
44686,RegionB,2045,0.0,5.0
44687,RegionC,2196,0.0,5.0
44688,RegionE,1446,0.0,5.0
44689,RegionF,1308,0.0,5.0
44690,RegionA,86,0.0,5.0
44691,RegionA,285,0.0,5.0
44692,RegionD,1183,0.0,5.0
44693,RegionD,1321,0.0,5.0
44694,RegionD,2202,0.0,5.0
44695,RegionC,2309,0.0,5.0
44696,RegionA,842,0.0,5.0
44697,RegionA,683,0.0,5.0
44698,RegionA,1603,0.0,5.0
44699,RegionB,1445,0.0,5.0
44700,RegionB,1296,0.0,5.0
44701,RegionC,326,0.0,5.0
44702,RegionF,323,0.0,5.0
44703,RegionA,1975,0.0,5.0
44704,RegionD,2089,0.0,5.0
44705,RegionD,1811,0.0,5.0
44706,RegionE,1284,0.0,5.0
44707,RegionC,1224,0.0,5.0
44708,RegionE,129,0.0,5.0
44709,RegionA,1639,0.0,5.0
44710,RegionA,575,0.0,5.0
44711,RegionB,180,0.0,5.0
44712,RegionB,1849,0.0,5.0
44713,RegionD,1364,0.0,5.0
44714,RegionF,318,0.0,5.0
44715,RegionF,1154,0.0,5.0
44716,RegionB,152,0.0,5.0
44717,RegionD,728,0.0,5.0
44718,RegionB,2305,0.0,5.0
44719,RegionB,1674,0.0,5.0
44720,RegionC,1262,0.0,5.0
44721,RegionF,1149,0.0,5.0
44722,RegionF,73,0.0,5.0
44723,RegionA,77,0.0,5.0
44724,RegionB,1774,0.0,5.0
44725,RegionB,1469,0.0,5.0
44726,RegionD,1557,0.0,5.0
44727,RegionE,524,0.0,5.0
44728,RegionF,842,0.0,5.0
44729,RegionB,2283,0.0,5.0
44730,RegionA,289,0.0,5.0
44731,RegionD,391,0.0,5.0
44732,RegionB,1332,0.0,5.0
44733,RegionE,2062,0.0,5.0
44734,RegionC,570,0.0,5.0
44735,RegionF,2111,0.0,5.0
44736,RegionC,2195,0.0,5.0
44737,RegionB,34,0.0,5.0
44738,RegionB,1768,0.0,5.0
44739,RegionB,1192,0.0,5.0
44740,RegionE,1043,0.0,5.0
44741,RegionF,1408,0.0,5.0
44742,RegionA,1621,0.0,5.0
44743,RegionD,1685,0.0,5.0
44744,RegionA,881,0.0,5.0
44745,RegionC,59,0.0,5.0
44746,RegionC,1071,0.0,5.0
44747,RegionC,2216,0.0,5.0
44748,RegionF,1153,0.0,5.0
44749,RegionC,1945,0.0,5.0
44750,RegionD,1323,0.0,5.0
44751,RegionB,499,0.0,5.0
44752,RegionD,181,0.0,5.0
44753,RegionC,1865,0.0,5.0
44754,RegionF,1193,0.0,5.0
44755,RegionA,2306,0.0,5.0
44756,RegionA,474,0.0,5.0
44757,RegionD,414,0.0,5.0
44758,RegionD,1556,0.0,5.0
44759,RegionD,1136,0.0,5.0
44760,RegionE,1151,0.0,5.0
44761,RegionF,97,0.0,5.0
44762,RegionA,551,0.0,5.0
44763,RegionA,2367,0.0,5.0
44764,RegionD,1295,0.0,5.0
44765,RegionB,2026,0.0,5.0
44766,RegionE,1369,0.0,5.0
44767,RegionF,1617,0.0,5.0
44768,RegionA,1839,0.0,5.0
44769,RegionA,1449,0.0,5.0
44770,RegionA,778,0.0,5.0
44771,RegionB,899,0.0,5.0
44772,RegionB,607,0.0,5.0
44773,RegionC,1710,0.0,5.0
44774,RegionF,760,0.0,5.0
44775,RegionA,54,0.0,5.0
44776,RegionB,879,0.0,5.0
44777,RegionD,1157,0.0,5.0
44778,RegionC,662,0.0,5.0
44779,RegionE,456,0.0,5.0
44780,RegionC,1025,0.0,5.0
44781,RegionF,1918,0.0,5.0
44782,RegionC,1297,0.0,5.0
44783,RegionB,1305,0.0,5.0
44784,RegionB,915,0.0,5.0
44785,RegionB,1545,0.0,5.0
44786,RegionD,351,0.0,5.0
44787,RegionD,859,0.0,5.0
44788,RegionB,636,0.0,5.0
44789,RegionA,487,0.0,5.0
44790,RegionD,1691,0.0,5.0
44791,RegionB,30,0.0,5.0
44792,RegionD,176,0.0,5.0
44793,RegionF,525,0.0,5.0
44794,RegionF,1306,0.0,5.0
44795,RegionA,992,0.0,5.0
44796,RegionA,2309,0.0,5.0
44797,RegionD,1606,0.0,5.0
44798,RegionB,1217,0.0,5.0
44799,RegionC,1668,0.0,5.0
44800,RegionF,2040,0.0,5.0
44801,RegionA,67,0.0,5.0
44802,RegionA,83,0.0,5.0
44803,RegionA,1194,0.0,5.0
44804,RegionC,1547,0.0,5.0
44805,RegionB,295,0.0,5.0
44806,RegionE,1471,0.0,5.0
44807,RegionF,559,0.0,5.0
44808,RegionA,1048,0.0,5.0
44809,RegionA,450,0.0,5.0
44810,RegionC,2333,0.0,5.0
44811,RegionB,2392,0.0,5.0
44812,RegionD,1986,0.0,5.0
44813,RegionE,2323,0.0,5.0
44814,RegionA,469,0.0,5.0
44815,RegionD,2326,0.0,5.0
44816,RegionD,62,0.0,5.0
44817,RegionC,1321,0.0,5.0
44818,RegionD,2352,0.0,5.0
44819,RegionC,1780,0.0,5.0
44820,RegionF,1233,0.0,5.0
44821,RegionB,2035,0.0,5.0
44822,RegionD,600,0.0,5.0
44823,RegionD,601,0.0,5.0
44824,RegionC,229,0.0,5.0
44825,RegionE,2055,0.0,5.0
44826,RegionF,1585,0.0,5.0
44827,RegionF,1651,0.0,5.0
44828,RegionA,442,0.0,5.0
44829,RegionD,1818,0.0,5.0
44830,RegionB,54,0.0,5.0
44831,RegionD,1103,0.0,5.0
44832,RegionF,2270,0.0,5.0
44833,RegionF,51,0.0,5.0
44834,RegionA,1702,0.0,5.0
44835,RegionA,2254,0.0,5.0
44836,RegionB,626,0.0,5.0
44837,RegionB,776,0.0,5.0
44838,RegionC,1530,0.0,5.0
44839,RegionE,1769,0.0,5.0
44840,RegionF,1891,0.0,5.0
44841,RegionA,760,0.0,5.0
44842,RegionA,1682,0.0,5.0
44843,RegionB,1505,0.0,5.0
44844,RegionE,644,0.0,5.0
44845,RegionE,1051,0.0,5.0
44846,RegionF,1147,0.0,5.0
44847,RegionA,1455,0.0,5.0
44848,RegionA,1845,0.0,5.0
44849,RegionB,1323,0.0,5.0
44850,RegionC,1869,0.0,5.0
44851,RegionE,2097,0.0,5.0
44852,RegionF,399,0.0,5.0
44853,RegionF,1521,0.0,5.0
44854,RegionC,987,0.0,5.0
44855,RegionD,2192,0.0,5.0
44856,RegionD,1909,0.0,5.0
44857,RegionD,1485,0.0,5.0
44858,RegionE,481,0.0,5.0
44859,RegionE,546,0.0,5.0
44860,RegionA,2048,0.0,5.0
44861,RegionA,2036,0.0,5.0
44862,RegionD,1211,0.0,5.0
44863,RegionB,649,0.0,5.0
44864,RegionB,661,0.0,5.0
44865,RegionC,786,0.0,5.0
44866,RegionF,874,0.0,5.0
44867,RegionA,49,0.0,5.0
44868,RegionA,434,0.0,5.0
44869,RegionC,1319,0.0,5.0
44870,RegionB,991,0.0,5.0
44871,RegionC,1000,0.0,5.0
44872,RegionC,447,0.0,5.0
44873,RegionA,547,0.0,5.0
44874,RegionD,138,0.0,5.0
44875,RegionB,411,0.0,5.0
44876,RegionC,869,0.0,5.0
44877,RegionE,2345,0.0,5.0
44878,RegionE,899,0.0,5.0
44879,RegionF,1194,0.0,5.0
44880,RegionA,61,0.0,5.0
44881,RegionB,289,0.0,5.0
44882,RegionD,2091,0.0,5.0
44883,RegionC,1681,0.0,5.0
44884,RegionD,47,0.0,5.0
44885,RegionF,104,0.0,5.0
44886,RegionF,1353,0.0,5.0
44887,RegionA,1103,0.0,5.0
44888,RegionD,208,0.0,5.0
44889,RegionD,853,0.0,5.0
44890,RegionB,952,0.0,5.0
44891,RegionC,1012,0.0,5.0
44892,RegionF,799,0.0,5.0
44893,RegionA,145,0.0,5.0
44894,RegionB,1938,0.0,5.0
44895,RegionB,215,0.0,5.0
44896,RegionE,1845,0.0,5.0
44897,RegionC,363,0.0,5.0
44898,RegionC,1479,0.0,5.0
44899,RegionF,1690,0.0,5.0
44900,RegionA,1689,0.0,5.0
44901,RegionD,717,0.0,5.0
44902,RegionB,2059,0.0,5.0
44903,RegionD,1470,0.0,5.0
44904,RegionE,543,0.0,5.0
44905,RegionF,959,0.0,5.0
44906,RegionA,395,0.0,5.0
44907,RegionD,1542,0.0,5.0
44908,RegionA,2063,0.0,5.0
44909,RegionB,773,0.0,5.0
44910,RegionC,881,0.0,5.0
44911,RegionF,1793,0.0,5.0
44912,RegionF,1124,0.0,5.0
44913,RegionA,1629,0.0,5.0
44914,RegionA,1157,0.0,5.0
44915,RegionB,1451,0.0,5.0
44916,RegionD,2019,0.0,5.0
44917,RegionD,1525,0.0,5.0
44918,RegionC,1362,0.0,5.0
44919,RegionA,1646,0.0,5.0
44920,RegionD,2130,0.0,5.0
44921,RegionA,641,0.0,5.0
44922,RegionB,2369,0.0,5.0
44923,RegionB,2242,0.0,5.0
44924,RegionC,667,0.0,5.0
44925,RegionF,28,0.0,5.0
44926,RegionB,279,0.0,5.0
44927,RegionD,346,0.0,5.0
44928,RegionB,1924,0.0,5.0
44929,RegionE,117,0.0,5.0
44930,RegionC,2356,0.0,5.0
44931,RegionF,2154,0.0,5.0
44932,RegionA,1996,0.0,5.0
44933,RegionA,473,0.0,5.0
44934,RegionB,1376,0.0,5.0
44935,RegionC,2032,0.0,5.0
44936,RegionE,1349,0.0,5.0
44937,RegionF,2297,0.0,5.0
44938,RegionF,1625,0.0,5.0
44939,RegionA,503,0.0,5.0
44940,RegionA,328,0.0,5.0
44941,RegionD,1845,0.0,5.0
44942,RegionC,1158,0.0,5.0
44943,RegionE,1057,0.0,5.0
44944,RegionE,443,0.0,5.0
44945,RegionF,1546,0.0,5.0
44946,RegionA,1842,0.0,5.0
44947,RegionB,877,0.0,5.0
44948,RegionC,1375,0.0,5.0
44949,RegionE,2162,0.0,5.0
44950,RegionC,1200,0.0,5.0
44951,RegionF,305,0.0,5.0
44952,RegionA,595,0.0,5.0
44953,RegionD,476,0.0,5.0
44954,RegionD,57,0.0,5.0
44955,RegionB,741,0.0,5.0
44956,RegionE,1499,0.0,5.0
44957,RegionE,2056,0.0,5.0
44958,RegionF,1125,0.0,5.0
44959,RegionA,1832,0.0,5.0
44960,RegionA,1330,0.0,5.0
44961,RegionB,1599,0.0,5.0
44962,RegionD,142,0.0,5.0
44963,RegionD,442,0.0,5.0
44964,RegionF,1247,0.0,5.0
44965,RegionA,2338,0.0,5.0
44966,RegionA,809,0.0,5.0
44967,RegionA,170,0.0,5.0
44968,RegionC,1766,0.0,5.0
44969,RegionE,1522,0.0,5.0
44970,RegionC,2041,0.0,5.0
44971,RegionF,226,0.0,5.0
44972,RegionC,1074,0.0,5.0
44973,RegionB,1768,0.0,5.0
44974,RegionC,1314,0.0,5.0
44975,RegionD,864,0.0,5.0
44976,RegionC,728,0.0,5.0
44977,RegionF,230,0.0,5.0
44978,RegionA,2163,0.0,5.0
44979,RegionA,1729,0.0,5.0
44980,RegionB,406,0.0,5.0
44981,RegionB,1045,0.0,5.0
44982,RegionD,759,0.0,5.0
44983,RegionF,2384,0.0,5.0
44984,RegionE,1660,0.0,5.0
44985,RegionA,799,0.0,5.0
44986,RegionB,133,0.0,5.0
44987,RegionD,137,0.0,5.0
44988,RegionE,1428,0.0,5.0
44989,RegionC,284,0.0,5.0
44990,RegionC,340,0.0,5.0
44991,RegionA,755,0.0,5.0
44992,RegionA,639,0.0,5.0
44993,RegionB,1774,0.0,5.0
44994,RegionB,1438,0.0,5.0
44995,RegionE,1042,0.0,5.0
44996,RegionC,1421,0.0,5.0
44997,RegionF,345,0.0,5.0
44998,RegionA,2217,0.0,5.0
44999,RegionB,1212,0.0,5.0
45000,RegionB,644,0.0,5.0
45001,RegionB,491,0.0,5.0
45002,RegionE,1344,0.0,5.0
45003,RegionF,884,0.0,5.0
45004,RegionF,888,0.0,5.0
45005,RegionA,1976,0.0,5.0
45006,RegionB,2010,0.0,5.0
45007,RegionB,818,0.0,5.0
45008,RegionD,117,0.0,5.0
45009,RegionE,1812,0.0,5.0
45010,RegionC,2193,0.0,5.0
45011,RegionA,1096,0.0,5.0
45012,RegionD,1513,0.0,5.0
45013,RegionB,937,0.0,5.0
45014,RegionC,594,0.0,5.0
45015,RegionE,1800,0.0,5.0
45016,RegionF,1092,0.0,5.0
45017,RegionF,434,0.0,5.0
45018,RegionC,1902,0.0,5.0
45019,RegionA,475,0.0,5.0
45020,RegionC,2267,0.0,5.0
45021,RegionD,552,0.0,5.0
45022,RegionE,1962,0.0,5.0
45023,RegionE,1190,0.0,5.0
45024,RegionA,2082,0.0,5.0
45025,RegionA,1598,0.0,5.0
45026,RegionD,1299,0.0,5.0
45027,RegionB,626,0.0,5.0
45028,RegionD,269,0.0,5.0
45029,RegionE,1442,0.0,5.0
45030,RegionF,2211,0.0,5.0
45031,RegionA,608,0.0,5.0
45032,RegionB,1160,0.0,5.0
45033,RegionB,204,0.0,5.0
45034,RegionE,217,0.0,5.0
45035,RegionC,489,0.0,5.0
45036,RegionE,497,0.0,5.0
45037,RegionA,565,0.0,5.0
45038,RegionD,335,0.0,5.0
45039,RegionA,434,0.0,5.0
45040,RegionB,2006,0.0,5.0
45041,RegionB,1228,0.0,5.0
45042,RegionC,1186,0.0,5.0
45043,RegionF,2033,0.0,5.0
45044,RegionB,1922,0.0,5.0
45045,RegionA,1949,0.0,5.0
45046,RegionB,2090,0.0,5.0
45047,RegionB,1530,0.0,5.0
45048,RegionC,483,0.0,5.0
45049,RegionF,1896,0.0,5.0
45050,RegionF,15,0.0,5.0
45051,RegionA,190,0.0,5.0
45052,RegionB,991,0.0,5.0
45053,RegionD,1978,0.0,5.0
45054,RegionB,327,0.0,5.0
45055,RegionE,931,0.0,5.0
45056,RegionD,1732,0.0,5.0
45057,RegionA,2371,0.0,5.0
45058,RegionB,2107,0.0,5.0
45059,RegionB,212,0.0,5.0
45060,RegionC,1960,0.0,5.0
45061,RegionC,2383,0.0,5.0
45062,RegionE,2030,0.0,5.0
45063,RegionF,2007,0.0,5.0
45064,RegionC,1049,0.0,5.0
45065,RegionA,1648,0.0,5.0
45066,RegionC,208,0.0,5.0
45067,RegionD,1091,0.0,5.0
45068,RegionE,1385,0.0,5.0
45069,RegionF,2144,0.0,5.0
45070,RegionA,1175,0.0,5.0
45071,RegionD,1278,0.0,5.0
45072,RegionB,557,0.0,5.0
45073,RegionC,1397,0.0,5.0
45074,RegionC,1116,0.0,5.0
45075,RegionF,2077,0.0,5.0
45076,RegionF,1654,0.0,5.0
45077,RegionA,1450,0.0,5.0
45078,RegionA,2056,0.0,5.0
45079,RegionC,2289,0.0,5.0
45080,RegionE,1199,0.0,5.0
45081,RegionD,436,0.0,5.0
45082,RegionC,1707,0.0,5.0
45083,RegionA,727,0.0,5.0
45084,RegionA,1702,0.0,5.0
45085,RegionB,1821,0.0,5.0
45086,RegionB,444,0.0,5.0
45087,RegionD,1510,0.0,5.0
45088,RegionC,1294,0.0,5.0
45089,RegionF,376,0.0,5.0
45090,RegionB,1909,0.0,5.0
45091,RegionD,871,0.0,5.0
45092,RegionB,362,0.0,5.0
45093,RegionB,619,0.0,5.0
45094,RegionD,2207,0.0,5.0
45095,RegionC,2264,0.0,5.0
45096,RegionA,2119,0.0,5.0
45097,RegionA,97,0.0,5.0
45098,RegionB,878,0.0,5.0
45099,RegionC,1334,0.0,5.0
45100,RegionE,1396,0.0,5.0
45101,RegionE,2013,0.0,5.0
45102,RegionF,259,0.0,5.0
45103,RegionA,1183,0.0,5.0
45104,RegionB,1542,0.0,5.0
45105,RegionD,2271,0.0,5.0
45106,RegionB,1778,0.0,5.0
45107,RegionE,967,0.0,5.0
45108,RegionE,723,0.0,5.0
45109,RegionF,748,0.0,5.0
45110,RegionA,1472,0.0,5.0
45111,RegionD,756,0.0,5.0
45112,RegionD,2129,0.0,5.0
45113,RegionE,1943,0.0,5.0
45114,RegionC,67,0.0,5.0
45115,RegionF,555,0.0,5.0
45116,RegionA,336,0.0,5.0
45117,RegionA,1615,0.0,5.0
45118,RegionB,1950,0.0,5.0
45119,RegionB,1341,0.0,5.0
45120,RegionE,1650,0.0,5.0
45121,RegionC,2075,0.0,5.0
45122,RegionF,403,0.0,5.0
45123,RegionA,1052,0.0,5.0
45124,RegionA,2247,0.0,5.0
45125,RegionC,2054,0.0,5.0
45126,RegionD,1059,0.0,5.0
45127,RegionC,1691,0.0,5.0
45128,RegionC,1421,0.0,5.0
45129,RegionA,1276,0.0,5.0
45130,RegionA,478,0.0,5.0
45131,RegionA,280,0.0,5.0
45132,RegionD,1538,0.0,5.0
45133,RegionB,1934,0.0,5.0
45134,RegionE,1862,0.0,5.0
45135,RegionF,784,0.0,5.0
45136,RegionA,753,0.0,5.0
45137,RegionA,100,0.0,5.0
45138,RegionC,389,0.0,5.0
45139,RegionB,914,0.0,5.0
45140,RegionD,2267,0.0,5.0
45141,RegionF,1414,0.0,5.0
45142,RegionA,1923,0.0,5.0
45143,RegionA,2210,0.0,5.0
45144,RegionA,691,0.0,5.0
45145,RegionD,795,0.0,5.0
45146,RegionB,1469,0.0,5.0
45147,RegionC,982,0.0,5.0
45148,RegionF,2115,0.0,5.0
45149,RegionB,1039,0.0,5.0
45150,RegionD,1530,0.0,5.0
45151,RegionD,1774,0.0,5.0
45152,RegionB,2287,0.0,5.0
45153,RegionC,2113,0.0,5.0
45154,RegionE,1602,0.0,5.0
45155,RegionA,1844,0.0,5.0
45156,RegionA,2388,0.0,5.0
45157,RegionA,1610,0.0,5.0
45158,RegionD,2139,0.0,5.0
45159,RegionB,1297,0.0,5.0
45160,RegionE,1324,0.0,5.0
45161,RegionF,417,0.0,5.0
45162,RegionA,1755,0.0,5.0
45163,RegionD,210,0.0,5.0
45164,RegionD,1273,0.0,5.0
45165,RegionC,1324,0.0,5.0
45166,RegionC,27,0.0,5.0
45167,RegionE,756,0.0,5.0
45168,RegionF,561,0.0,5.0
45169,RegionA,2279,0.0,5.0
45170,RegionB,1611,0.0,5.0
45171,RegionC,2121,0.0,5.0
45172,RegionE,2380,0.0,5.0
45173,RegionC,819,0.0,5.0
45174,RegionC,1387,0.0,5.0
45175,RegionA,378,0.0,5.0
45176,RegionB,1772,0.0,5.0
45177,RegionD,1475,0.0,5.0
45178,RegionB,2079,0.0,5.0
45179,RegionD,1107,0.0,5.0
45180,RegionC,2143,0.0,5.0
45181,RegionF,1106,0.0,5.0
45182,RegionC,1852,0.0,5.0
45183,RegionB,604,0.0,5.0
45184,RegionC,1854,0.0,5.0
45185,RegionB,2093,0.0,5.0
45186,RegionC,568,0.0,5.0
45187,RegionF,1872,0.0,5.0
45188,RegionA,301,0.0,5.0
45189,RegionA,1,0.0,5.0
45190,RegionA,1167,0.0,5.0
45191,RegionC,1050,0.0,5.0
45192,RegionB,2161,0.0,5.0
45193,RegionE,2219,0.0,5.0
45194,RegionE,1943,0.0,5.0
45195,RegionA,1769,0.0,5.0
45196,RegionA,2084,0.0,5.0
45197,RegionD,1380,0.0,5.0
45198,RegionD,1407,0.0,5.0
45199,RegionC,1108,0.0,5.0
45200,RegionE,660,0.0,5.0
45201,RegionA,1599,0.0,5.0
45202,RegionA,675,0.0,5.0
45203,RegionD,141,0.0,5.0
45204,RegionD,382,0.0,5.0
45205,RegionB,2118,0.0,5.0
45206,RegionC,2151,0.0,5.0
45207,RegionE,1335,0.0,5.0
45208,RegionA,2301,0.0,5.0
45209,RegionD,1305,0.0,5.0
45210,RegionB,343,0.0,5.0
45211,RegionE,334,0.0,5.0
45212,RegionE,561,0.0,5.0
45213,RegionC,1493,0.0,5.0
45214,RegionF,1274,0.0,5.0
45215,RegionA,1007,0.0,5.0
45216,RegionA,1012,0.0,5.0
45217,RegionD,439,0.0,5.0
45218,RegionE,1937,0.0,5.0
45219,RegionF,2192,0.0,5.0
45220,RegionF,604,0.0,5.0
45221,RegionA,1720,0.0,5.0
45222,RegionD,184,0.0,5.0
45223,RegionB,1912,0.0,5.0
45224,RegionC,106,0.0,5.0
45225,RegionD,212,0.0,5.0
45226,RegionF,1350,0.0,5.0
45227,RegionF,805,0.0,5.0
45228,RegionA,251,0.0,5.0
45229,RegionD,505,0.0,5.0
45230,RegionD,967,0.0,5.0
45231,RegionD,931,0.0,5.0
45232,RegionE,2141,0.0,5.0
45233,RegionF,1665,0.0,5.0
45234,RegionA,1389,0.0,5.0
45235,RegionA,1063,0.0,5.0
45236,RegionD,887,0.0,5.0
45237,RegionC,1027,0.0,5.0
45238,RegionD,753,0.0,5.0
45239,RegionF,1560,0.0,5.0
45240,RegionF,2342,0.0,5.0
45241,RegionA,1412,0.0,5.0
45242,RegionB,1395,0.0,5.0
45243,RegionB,305,0.0,5.0
45244,RegionE,164,0.0,5.0
45245,RegionE,681,0.0,5.0
45246,RegionE,1942,0.0,5.0
45247,RegionA,764,0.0,5.0
45248,RegionA,2199,0.0,5.0
45249,RegionB,46,0.0,5.0
45250,RegionC,2024,0.0,5.0
45251,RegionD,238,0.0,5.0
45252,RegionF,1013,0.0,5.0
45253,RegionF,110,0.0,5.0
45254,RegionA,1011,0.0,5.0
45255,RegionB,1143,0.0,5.0
45256,RegionC,196,0.0,5.0
45257,RegionB,1998,0.0,5.0
45258,RegionE,1884,0.0,5.0
45259,RegionF,1041,0.0,5.0
45260,RegionA,1930,0.0,5.0
45261,RegionA,2113,0.0,5.0
45262,RegionB,1564,0.0,5.0
45263,RegionC,1057,0.0,5.0
45264,RegionE,622,0.0,5.0
45265,RegionE,1391,0.0,5.0
45266,RegionF,945,0.0,5.0
45267,RegionA,1037,0.0,5.0
45268,RegionD,2063,0.0,5.0
45269,RegionB,2325,0.0,5.0
45270,RegionC,1262,0.0,5.0
45271,RegionD,2238,0.0,5.0
45272,RegionC,20,0.0,5.0
45273,RegionF,725,0.0,5.0
45274,RegionA,1815,0.0,5.0
45275,RegionB,1124,0.0,5.0
45276,RegionC,1487,0.0,5.0
45277,RegionB,282,0.0,5.0
45278,RegionF,2038,0.0,5.0
45279,RegionF,1531,0.0,5.0
45280,RegionB,1384,0.0,5.0
45281,RegionD,1715,0.0,5.0
45282,RegionB,1939,0.0,5.0
45283,RegionC,522,0.0,5.0
45284,RegionC,949,0.0,5.0
45285,RegionE,500,0.0,5.0
45286,RegionF,2235,0.0,5.0
45287,RegionC,985,0.0,5.0
45288,RegionB,975,0.0,5.0
45289,RegionD,1927,0.0,5.0
45290,RegionB,987,0.0,5.0
45291,RegionD,1395,0.0,5.0
45292,RegionC,1607,0.0,5.0
45293,RegionA,1707,0.0,5.0
45294,RegionD,1533,0.0,5.0
45295,RegionB,1459,0.0,5.0
45296,RegionB,265,0.0,5.0
45297,RegionD,424,0.0,5.0
45298,RegionC,1076,0.0,5.0
45299,RegionF,2256,0.0,5.0
45300,RegionC,944,0.0,5.0
45301,RegionA,522,0.0,5.0
45302,RegionC,1603,0.0,5.0
45303,RegionD,361,0.0,5.0
45304,RegionD,891,0.0,5.0
45305,RegionF,2055,0.0,5.0
45306,RegionA,2144,0.0,5.0
45307,RegionA,493,0.0,5.0
45308,RegionB,621,0.0,5.0
45309,RegionB,1385,0.0,5.0
45310,RegionB,714,0.0,5.0
45311,RegionE,1969,0.0,5.0
45312,RegionF,2122,0.0,5.0
45313,RegionA,1430,0.0,5.0
45314,RegionA,735,0.0,5.0
45315,RegionB,1773,0.0,5.0
45316,RegionE,212,0.0,5.0
45317,RegionE,1544,0.0,5.0
45318,RegionC,2104,0.0,5.0
45319,RegionA,2147,0.0,5.0
45320,RegionA,2156,0.0,5.0
45321,RegionB,1437,0.0,5.0
45322,RegionC,704,0.0,5.0
45323,RegionB,1603,0.0,5.0
45324,RegionC,1023,0.0,5.0
45325,RegionF,1617,0.0,5.0
45326,RegionA,225,0.0,5.0
45327,RegionD,1988,0.0,5.0
45328,RegionD,2345,0.0,5.0
45329,RegionE,1056,0.0,5.0
45330,RegionE,878,0.0,5.0
45331,RegionE,26,0.0,5.0
45332,RegionF,401,0.0,5.0
45333,RegionA,1856,0.0,5.0
45334,RegionA,839,0.0,5.0
45335,RegionD,548,0.0,5.0
45336,RegionB,1867,0.0,5.0
45337,RegionD,296,0.0,5.0
45338,RegionD,981,0.0,5.0
45339,RegionA,2291,0.0,5.0
45340,RegionB,1390,0.0,5.0
45341,RegionB,1715,0.0,5.0
45342,RegionE,2281,0.0,5.0
45343,RegionC,49,0.0,5.0
45344,RegionC,763,0.0,5.0
45345,RegionE,562,0.0,5.0
45346,RegionA,1061,0.0,5.0
45347,RegionA,405,0.0,5.0
45348,RegionC,910,0.0,5.0
45349,RegionE,656,0.0,5.0
45350,RegionE,339,0.0,5.0
45351,RegionF,1319,0.0,5.0
45352,RegionA,1262,0.0,5.0
45353,RegionA,264,0.0,5.0
45354,RegionA,1064,0.0,5.0
45355,RegionD,1671,0.0,5.0
45356,RegionD,1024,0.0,5.0
45357,RegionC,17,0.0,5.0
45358,RegionF,1182,0.0,5.0
45359,RegionA,1231,0.0,5.0
45360,RegionA,1837,0.0,5.0
45361,RegionD,413,0.0,5.0
45362,RegionD,286,0.0,5.0
45363,RegionC,2391,0.0,5.0
45364,RegionE,2165,0.0,5.0
45365,RegionA,918,0.0,5.0
45366,RegionA,205,0.0,5.0
45367,RegionB,950,0.0,5.0
45368,RegionC,163,0.0,5.0
45369,RegionD,325,0.0,5.0
45370,RegionC,149,0.0,5.0
45371,RegionE,1431,0.0,5.0
45372,RegionA,762,0.0,5.0
45373,RegionA,2315,0.0,5.0
45374,RegionB,843,0.0,5.0
45375,RegionB,1852,0.0,5.0
45376,RegionE,467,0.0,5.0
45377,RegionF,698,0.0,5.0
45378,RegionF,903,0.0,5.0
45379,RegionA,1675,0.0,5.0
45380,RegionB,486,0.0,5.0
45381,RegionC,561,0.0,5.0
45382,RegionE,2375,0.0,5.0
45383,RegionE,2254,0.0,5.0
45384,RegionD,1916,0.0,5.0
45385,RegionA,1260,0.0,5.0
45386,RegionD,382,0.0,5.0
45387,RegionB,1207,0.0,5.0
45388,RegionB,1008,0.0,5.0
45389,RegionC,1409,0.0,5.0
45390,RegionC,403,0.0,5.0
45391,RegionF,1660,0.0,5.0
45392,RegionA,576,0.0,5.0
45393,RegionA,688,0.0,5.0
45394,RegionC,2030,0.0,5.0
45395,RegionD,1623,0.0,5.0
45396,RegionE,1966,0.0,5.0
45397,RegionF,543,0.0,5.0
45398,RegionA,350,0.0,5.0
45399,RegionD,1434,0.0,5.0
45400,RegionB,292,0.0,5.0
45401,RegionB,1913,0.0,5.0
45402,RegionC,854,0.0,5.0
45403,RegionF,1439,0.0,5.0
45404,RegionF,2380,0.0,5.0
45405,RegionA,1872,0.0,5.0
45406,RegionD,66,0.0,5.0
45407,RegionD,2024,0.0,5.0
45408,RegionE,1187,0.0,5.0
45409,RegionC,1875,0.0,5.0
