TaskType,GPU_Demand,EstimatedDuration_min,Count,Probability
BatchInference,23,297,1,5.9819345576359396e-05
BatchInference,23,298,1,5.9819345576359396e-05
BatchInference,23,299,1,5.9819345576359396e-05
BatchInference,23,300,1,5.9819345576359396e-05
BatchInference,23,301,3,0.00017945803672907818
BatchInference,23,302,2,0.00011963869115271879
BatchInference,23,303,1,5.9819345576359396e-05
BatchInference,23,308,3,0.00017945803672907818
BatchInference,23,309,2,0.00011963869115271879
BatchInference,23,311,2,0.00011963869115271879
BatchInference,23,312,1,5.9819345576359396e-05
BatchInference,23,313,2,0.00011963869115271879
BatchInference,23,314,3,0.00017945803672907818
BatchInference,23,315,2,0.00011963869115271879
BatchInference,23,316,1,5.9819345576359396e-05
BatchInference,23,317,1,5.9819345576359396e-05
BatchInference,23,318,3,0.00017945803672907818
BatchInference,23,319,1,5.9819345576359396e-05
BatchInference,23,320,3,0.00017945803672907818
BatchInference,23,321,4,0.00023927738230543758
BatchInference,23,322,5,0.000299096727881797
BatchInference,23,323,1,5.9819345576359396e-05
BatchInference,23,324,2,0.00011963869115271879
BatchInference,23,325,1,5.9819345576359396e-05
BatchInference,23,326,3,0.00017945803672907818
BatchInference,23,327,5,0.000299096727881797
BatchInference,23,329,1,5.9819345576359396e-05
BatchInference,23,330,1,5.9819345576359396e-05
BatchInference,23,331,2,0.00011963869115271879
BatchInference,23,332,3,0.00017945803672907818
BatchInference,23,333,7,0.00041873541903451574
BatchInference,23,334,3,0.00017945803672907818
BatchInference,23,335,3,0.00017945803672907818
BatchInference,23,336,2,0.00011963869115271879
BatchInference,23,337,1,5.9819345576359396e-05
BatchInference,23,338,5,0.000299096727881797
BatchInference,23,340,4,0.00023927738230543758
BatchInference,23,341,3,0.00017945803672907818
BatchInference,23,342,6,0.00035891607345815636
BatchInference,23,343,2,0.00011963869115271879
BatchInference,23,344,2,0.00011963869115271879
BatchInference,23,346,2,0.00011963869115271879
BatchInference,23,348,1,5.9819345576359396e-05
BatchInference,23,349,3,0.00017945803672907818
BatchInference,23,350,2,0.00011963869115271879
BatchInference,23,351,6,0.00035891607345815636
BatchInference,23,352,3,0.00017945803672907818
BatchInference,23,353,1,5.9819345576359396e-05
BatchInference,23,354,1,5.9819345576359396e-05
BatchInference,23,355,2,0.00011963869115271879
BatchInference,23,357,1,5.9819345576359396e-05
BatchInference,23,358,2,0.00011963869115271879
BatchInference,23,359,2,0.00011963869115271879
BatchInference,23,360,1,5.9819345576359396e-05
BatchInference,23,361,3,0.00017945803672907818
BatchInference,23,362,2,0.00011963869115271879
BatchInference,23,363,3,0.00017945803672907818
BatchInference,23,364,4,0.00023927738230543758
BatchInference,23,365,2,0.00011963869115271879
BatchInference,23,366,2,0.00011963869115271879
BatchInference,23,367,3,0.00017945803672907818
BatchInference,23,368,1,5.9819345576359396e-05
BatchInference,23,369,1,5.9819345576359396e-05
BatchInference,23,370,1,5.9819345576359396e-05
BatchInference,23,371,2,0.00011963869115271879
BatchInference,23,372,1,5.9819345576359396e-05
BatchInference,23,373,1,5.9819345576359396e-05
BatchInference,23,374,4,0.00023927738230543758
BatchInference,23,375,5,0.000299096727881797
BatchInference,23,376,2,0.00011963869115271879
BatchInference,23,377,3,0.00017945803672907818
BatchInference,23,378,1,5.9819345576359396e-05
BatchInference,23,379,4,0.00023927738230543758
BatchInference,23,380,1,5.9819345576359396e-05
BatchInference,23,381,6,0.00035891607345815636
BatchInference,23,382,2,0.00011963869115271879
BatchInference,23,385,2,0.00011963869115271879
BatchInference,23,386,4,0.00023927738230543758
BatchInference,23,387,1,5.9819345576359396e-05
BatchInference,23,389,2,0.00011963869115271879
BatchInference,23,390,3,0.00017945803672907818
BatchInference,23,391,3,0.00017945803672907818
BatchInference,23,392,3,0.00017945803672907818
BatchInference,23,393,4,0.00023927738230543758
BatchInference,23,394,3,0.00017945803672907818
BatchInference,23,395,3,0.00017945803672907818
BatchInference,23,396,1,5.9819345576359396e-05
BatchInference,23,397,2,0.00011963869115271879
BatchInference,23,399,2,0.00011963869115271879
RealTimeInference,1,10,10,0.000597943075819182
RealTimeInference,1,11,9,0.0005381487682372639
RealTimeInference,1,12,5,0.000298971537909591
RealTimeInference,1,13,5,0.000298971537909591
RealTimeInference,1,14,7,0.0004185601530734274
RealTimeInference,1,15,3,0.0001793829227457546
RealTimeInference,1,16,8,0.00047835446065534564
RealTimeInference,1,17,2,0.00011958861516383641
RealTimeInference,1,18,5,0.000298971537909591
RealTimeInference,1,19,5,0.000298971537909591
RealTimeInference,1,20,8,0.00047835446065534564
RealTimeInference,1,21,5,0.000298971537909591
RealTimeInference,1,22,5,0.000298971537909591
RealTimeInference,1,23,13,0.0007773259985649366
RealTimeInference,1,24,4,0.00023917723032767282
RealTimeInference,1,25,6,0.0003587658454915092
RealTimeInference,1,26,8,0.00047835446065534564
RealTimeInference,1,27,8,0.00047835446065534564
RealTimeInference,1,28,7,0.0004185601530734274
RealTimeInference,1,29,5,0.000298971537909591
RealTimeInference,1,30,11,0.0006577373834011002
RealTimeInference,1,31,8,0.00047835446065534564
RealTimeInference,1,32,2,0.00011958861516383641
RealTimeInference,1,33,6,0.0003587658454915092
RealTimeInference,1,34,13,0.0007773259985649366
RealTimeInference,1,35,8,0.00047835446065534564
RealTimeInference,1,36,6,0.0003587658454915092
RealTimeInference,1,37,6,0.0003587658454915092
RealTimeInference,1,38,5,0.000298971537909591
RealTimeInference,1,39,10,0.000597943075819182
RealTimeInference,1,40,5,0.000298971537909591
RealTimeInference,1,41,5,0.000298971537909591
RealTimeInference,1,42,4,0.00023917723032767282
RealTimeInference,1,43,2,0.00011958861516383641
RealTimeInference,1,44,5,0.000298971537909591
RealTimeInference,1,45,8,0.00047835446065534564
RealTimeInference,1,46,8,0.00047835446065534564
RealTimeInference,1,47,7,0.0004185601530734274
RealTimeInference,1,48,8,0.00047835446065534564
RealTimeInference,1,49,6,0.0003587658454915092
RealTimeInference,1,50,11,0.0006577373834011002
RealTimeInference,1,51,9,0.0005381487682372639
RealTimeInference,1,52,2,0.00011958861516383641
RealTimeInference,1,53,12,0.0007175316909830184
RealTimeInference,1,54,4,0.00023917723032767282
RealTimeInference,1,55,5,0.000298971537909591
RealTimeInference,1,56,6,0.0003587658454915092
RealTimeInference,1,57,8,0.00047835446065534564
RealTimeInference,1,58,5,0.000298971537909591
RealTimeInference,1,59,5,0.000298971537909591
RealTimeInference,1,60,10,0.000597943075819182
RealTimeInference,1,61,3,0.0001793829227457546
RealTimeInference,1,62,6,0.0003587658454915092
RealTimeInference,1,63,4,0.00023917723032767282
RealTimeInference,1,64,8,0.00047835446065534564
RealTimeInference,1,65,5,0.000298971537909591
RealTimeInference,1,66,7,0.0004185601530734274
RealTimeInference,1,67,5,0.000298971537909591
RealTimeInference,1,68,6,0.0003587658454915092
RealTimeInference,1,69,4,0.00023917723032767282
RealTimeInference,1,70,6,0.0003587658454915092
RealTimeInference,1,71,10,0.000597943075819182
RealTimeInference,1,72,6,0.0003587658454915092
RealTimeInference,1,73,4,0.00023917723032767282
RealTimeInference,1,74,5,0.000298971537909591
RealTimeInference,1,75,9,0.0005381487682372639
RealTimeInference,1,76,2,0.00011958861516383641
RealTimeInference,1,77,7,0.0004185601530734274
RealTimeInference,1,78,6,0.0003587658454915092
RealTimeInference,1,79,4,0.00023917723032767282
RealTimeInference,1,80,9,0.0005381487682372639
RealTimeInference,1,81,5,0.000298971537909591
RealTimeInference,1,82,4,0.00023917723032767282
RealTimeInference,1,83,8,0.00047835446065534564
RealTimeInference,1,84,7,0.0004185601530734274
RealTimeInference,1,85,9,0.0005381487682372639
RealTimeInference,1,86,5,0.000298971537909591
RealTimeInference,1,87,2,0.00011958861516383641
RealTimeInference,1,88,4,0.00023917723032767282
RealTimeInference,1,89,4,0.00023917723032767282
RealTimeInference,1,90,7,0.0004185601530734274
RealTimeInference,1,91,4,0.00023917723032767282
RealTimeInference,1,92,7,0.0004185601530734274
RealTimeInference,1,93,4,0.00023917723032767282
RealTimeInference,1,94,8,0.00047835446065534564
RealTimeInference,1,95,5,0.000298971537909591
RealTimeInference,1,96,8,0.00047835446065534564
RealTimeInference,1,97,5,0.000298971537909591
RealTimeInference,1,98,8,0.00047835446065534564
RealTimeInference,1,99,9,0.0005381487682372639
RealTimeInference,1,100,3,0.0001793829227457546
RealTimeInference,1,101,3,0.0001793829227457546
RealTimeInference,1,102,10,0.000597943075819182
RealTimeInference,1,103,5,0.000298971537909591
RealTimeInference,1,104,11,0.0006577373834011002
RealTimeInference,1,105,5,0.000298971537909591
RealTimeInference,1,106,5,0.000298971537909591
RealTimeInference,1,107,5,0.000298971537909591
RealTimeInference,1,108,9,0.0005381487682372639
RealTimeInference,1,109,9,0.0005381487682372639
RealTimeInference,1,110,8,0.00047835446065534564
RealTimeInference,1,111,10,0.000597943075819182
RealTimeInference,1,112,5,0.000298971537909591
RealTimeInference,1,113,6,0.0003587658454915092
RealTimeInference,1,114,6,0.0003587658454915092
RealTimeInference,1,115,3,0.0001793829227457546
RealTimeInference,1,116,10,0.000597943075819182
RealTimeInference,1,117,9,0.0005381487682372639
RealTimeInference,1,118,7,0.0004185601530734274
RealTimeInference,1,119,8,0.00047835446065534564
RealTimeInference,1,120,3,0.0001793829227457546
RealTimeInference,1,121,7,0.0004185601530734274
RealTimeInference,1,122,5,0.000298971537909591
RealTimeInference,1,123,2,0.00011958861516383641
RealTimeInference,1,124,6,0.0003587658454915092
RealTimeInference,1,125,13,0.0007773259985649366
RealTimeInference,1,126,9,0.0005381487682372639
RealTimeInference,1,127,5,0.000298971537909591
RealTimeInference,1,128,7,0.0004185601530734274
RealTimeInference,1,129,3,0.0001793829227457546
RealTimeInference,1,130,2,0.00011958861516383641
RealTimeInference,1,131,6,0.0003587658454915092
RealTimeInference,1,132,7,0.0004185601530734274
RealTimeInference,1,133,10,0.000597943075819182
RealTimeInference,1,134,1,5.9794307581918205e-05
RealTimeInference,1,135,2,0.00011958861516383641
RealTimeInference,1,136,7,0.0004185601530734274
RealTimeInference,1,137,3,0.0001793829227457546
RealTimeInference,1,138,3,0.0001793829227457546
RealTimeInference,1,139,9,0.0005381487682372639
RealTimeInference,1,140,8,0.00047835446065534564
RealTimeInference,1,141,4,0.00023917723032767282
RealTimeInference,1,142,7,0.0004185601530734274
RealTimeInference,1,143,8,0.00047835446065534564
RealTimeInference,1,144,2,0.00011958861516383641
RealTimeInference,1,145,8,0.00047835446065534564
RealTimeInference,1,146,8,0.00047835446065534564
RealTimeInference,1,147,7,0.0004185601530734274
RealTimeInference,1,148,2,0.00011958861516383641
RealTimeInference,1,149,11,0.0006577373834011002
RealTimeInference,1,150,8,0.00047835446065534564
RealTimeInference,1,151,9,0.0005381487682372639
RealTimeInference,1,152,7,0.0004185601530734274
RealTimeInference,1,153,3,0.0001793829227457546
RealTimeInference,1,154,10,0.000597943075819182
RealTimeInference,1,155,8,0.00047835446065534564
RealTimeInference,1,156,10,0.000597943075819182
RealTimeInference,1,157,7,0.0004185601530734274
RealTimeInference,1,158,12,0.0007175316909830184
RealTimeInference,1,159,4,0.00023917723032767282
RealTimeInference,1,160,4,0.00023917723032767282
RealTimeInference,1,161,5,0.000298971537909591
RealTimeInference,1,162,5,0.000298971537909591
RealTimeInference,1,163,4,0.00023917723032767282
RealTimeInference,1,164,4,0.00023917723032767282
RealTimeInference,1,165,11,0.0006577373834011002
RealTimeInference,1,166,4,0.00023917723032767282
RealTimeInference,1,167,7,0.0004185601530734274
RealTimeInference,1,168,8,0.00047835446065534564
RealTimeInference,1,169,3,0.0001793829227457546
RealTimeInference,1,170,5,0.000298971537909591
RealTimeInference,1,171,5,0.000298971537909591
RealTimeInference,1,172,7,0.0004185601530734274
RealTimeInference,1,173,10,0.000597943075819182
RealTimeInference,1,174,7,0.0004185601530734274
RealTimeInference,1,175,6,0.0003587658454915092
RealTimeInference,1,176,4,0.00023917723032767282
RealTimeInference,1,177,2,0.00011958861516383641
RealTimeInference,1,178,4,0.00023917723032767282
RealTimeInference,1,179,14,0.0008371203061468548
RealTimeInference,1,180,3,0.0001793829227457546
RealTimeInference,1,181,7,0.0004185601530734274
RealTimeInference,1,182,5,0.000298971537909591
RealTimeInference,1,183,9,0.0005381487682372639
RealTimeInference,1,184,3,0.0001793829227457546
RealTimeInference,1,185,7,0.0004185601530734274
RealTimeInference,1,186,5,0.000298971537909591
RealTimeInference,1,187,5,0.000298971537909591
RealTimeInference,1,188,6,0.0003587658454915092
RealTimeInference,1,189,5,0.000298971537909591
RealTimeInference,1,190,2,0.00011958861516383641
RealTimeInference,1,191,5,0.000298971537909591
RealTimeInference,1,192,5,0.000298971537909591
RealTimeInference,1,193,6,0.0003587658454915092
RealTimeInference,1,194,4,0.00023917723032767282
RealTimeInference,1,195,5,0.000298971537909591
RealTimeInference,1,196,8,0.00047835446065534564
RealTimeInference,1,197,11,0.0006577373834011002
RealTimeInference,1,198,13,0.0007773259985649366
RealTimeInference,1,199,5,0.000298971537909591
RealTimeInference,1,200,10,0.000597943075819182
RealTimeInference,1,201,6,0.0003587658454915092
RealTimeInference,1,202,4,0.00023917723032767282
RealTimeInference,1,203,6,0.0003587658454915092
RealTimeInference,1,204,5,0.000298971537909591
RealTimeInference,1,205,1,5.9794307581918205e-05
RealTimeInference,1,206,5,0.000298971537909591
RealTimeInference,1,207,2,0.00011958861516383641
RealTimeInference,1,208,11,0.0006577373834011002
RealTimeInference,1,209,9,0.0005381487682372639
RealTimeInference,1,210,4,0.00023917723032767282
RealTimeInference,1,211,13,0.0007773259985649366
RealTimeInference,1,212,9,0.0005381487682372639
RealTimeInference,1,213,5,0.000298971537909591
RealTimeInference,1,214,5,0.000298971537909591
RealTimeInference,1,215,6,0.0003587658454915092
RealTimeInference,1,216,6,0.0003587658454915092
RealTimeInference,1,217,4,0.00023917723032767282
RealTimeInference,1,218,4,0.00023917723032767282
RealTimeInference,1,219,4,0.00023917723032767282
RealTimeInference,1,220,6,0.0003587658454915092
RealTimeInference,1,221,9,0.0005381487682372639
RealTimeInference,1,222,2,0.00011958861516383641
RealTimeInference,1,223,7,0.0004185601530734274
RealTimeInference,1,224,3,0.0001793829227457546
RealTimeInference,1,225,3,0.0001793829227457546
RealTimeInference,1,226,6,0.0003587658454915092
RealTimeInference,1,227,7,0.0004185601530734274
RealTimeInference,1,228,3,0.0001793829227457546
RealTimeInference,1,229,4,0.00023917723032767282
RealTimeInference,1,230,5,0.000298971537909591
RealTimeInference,1,231,11,0.0006577373834011002
RealTimeInference,1,232,7,0.0004185601530734274
RealTimeInference,1,233,2,0.00011958861516383641
RealTimeInference,1,234,7,0.0004185601530734274
RealTimeInference,1,235,6,0.0003587658454915092
RealTimeInference,1,236,6,0.0003587658454915092
RealTimeInference,1,237,6,0.0003587658454915092
RealTimeInference,1,238,4,0.00023917723032767282
RealTimeInference,1,239,7,0.0004185601530734274
RealTimeInference,1,240,7,0.0004185601530734274
RealTimeInference,1,241,6,0.0003587658454915092
RealTimeInference,1,242,6,0.0003587658454915092
RealTimeInference,1,243,8,0.00047835446065534564
RealTimeInference,1,244,3,0.0001793829227457546
RealTimeInference,1,245,4,0.00023917723032767282
RealTimeInference,1,246,4,0.00023917723032767282
RealTimeInference,1,247,6,0.0003587658454915092
RealTimeInference,1,248,6,0.0003587658454915092
RealTimeInference,1,249,6,0.0003587658454915092
RealTimeInference,1,250,3,0.0001793829227457546
RealTimeInference,1,251,9,0.0005381487682372639
RealTimeInference,1,252,6,0.0003587658454915092
RealTimeInference,1,253,5,0.000298971537909591
RealTimeInference,1,254,3,0.0001793829227457546
RealTimeInference,1,255,8,0.00047835446065534564
RealTimeInference,1,256,10,0.000597943075819182
RealTimeInference,1,257,6,0.0003587658454915092
RealTimeInference,1,258,10,0.000597943075819182
RealTimeInference,1,259,4,0.00023917723032767282
RealTimeInference,1,260,9,0.0005381487682372639
RealTimeInference,1,261,3,0.0001793829227457546
RealTimeInference,1,262,3,0.0001793829227457546
RealTimeInference,1,263,9,0.0005381487682372639
RealTimeInference,1,264,4,0.00023917723032767282
RealTimeInference,1,265,6,0.0003587658454915092
RealTimeInference,1,266,6,0.0003587658454915092
RealTimeInference,1,267,2,0.00011958861516383641
RealTimeInference,1,268,12,0.0007175316909830184
RealTimeInference,1,269,5,0.000298971537909591
RealTimeInference,1,270,8,0.00047835446065534564
RealTimeInference,1,271,5,0.000298971537909591
RealTimeInference,1,272,7,0.0004185601530734274
RealTimeInference,1,273,10,0.000597943075819182
RealTimeInference,1,274,4,0.00023917723032767282
RealTimeInference,1,275,5,0.000298971537909591
RealTimeInference,1,276,6,0.0003587658454915092
RealTimeInference,1,277,3,0.0001793829227457546
RealTimeInference,1,278,7,0.0004185601530734274
RealTimeInference,1,279,5,0.000298971537909591
RealTimeInference,1,280,9,0.0005381487682372639
RealTimeInference,1,281,8,0.00047835446065534564
RealTimeInference,1,282,2,0.00011958861516383641
RealTimeInference,1,283,3,0.0001793829227457546
RealTimeInference,1,284,5,0.000298971537909591
RealTimeInference,1,285,10,0.000597943075819182
RealTimeInference,1,286,5,0.000298971537909591
RealTimeInference,1,287,9,0.0005381487682372639
RealTimeInference,1,288,1,5.9794307581918205e-05
RealTimeInference,1,289,7,0.0004185601530734274
RealTimeInference,1,290,7,0.0004185601530734274
RealTimeInference,1,291,8,0.00047835446065534564
RealTimeInference,1,292,7,0.0004185601530734274
RealTimeInference,1,293,3,0.0001793829227457546
RealTimeInference,1,294,6,0.0003587658454915092
RealTimeInference,1,295,2,0.00011958861516383641
RealTimeInference,1,296,7,0.0004185601530734274
RealTimeInference,1,297,3,0.0001793829227457546
RealTimeInference,1,298,8,0.00047835446065534564
RealTimeInference,1,299,4,0.00023917723032767282
RealTimeInference,1,300,4,0.00023917723032767282
RealTimeInference,1,301,3,0.0001793829227457546
RealTimeInference,1,302,9,0.0005381487682372639
RealTimeInference,1,303,5,0.000298971537909591
RealTimeInference,1,304,7,0.0004185601530734274
RealTimeInference,1,305,3,0.0001793829227457546
RealTimeInference,1,306,6,0.0003587658454915092
RealTimeInference,1,307,4,0.00023917723032767282
RealTimeInference,1,308,5,0.000298971537909591
RealTimeInference,1,309,6,0.0003587658454915092
RealTimeInference,1,310,9,0.0005381487682372639
RealTimeInference,1,311,3,0.0001793829227457546
RealTimeInference,1,312,3,0.0001793829227457546
RealTimeInference,1,313,9,0.0005381487682372639
RealTimeInference,1,314,6,0.0003587658454915092
RealTimeInference,1,315,4,0.00023917723032767282
RealTimeInference,1,316,9,0.0005381487682372639
RealTimeInference,1,317,8,0.00047835446065534564
RealTimeInference,1,318,5,0.000298971537909591
RealTimeInference,1,319,7,0.0004185601530734274
RealTimeInference,1,320,7,0.0004185601530734274
RealTimeInference,1,321,4,0.00023917723032767282
RealTimeInference,1,322,5,0.000298971537909591
RealTimeInference,1,323,6,0.0003587658454915092
RealTimeInference,1,324,5,0.000298971537909591
RealTimeInference,1,325,7,0.0004185601530734274
RealTimeInference,1,326,8,0.00047835446065534564
RealTimeInference,1,327,6,0.0003587658454915092
RealTimeInference,1,328,7,0.0004185601530734274
RealTimeInference,1,329,9,0.0005381487682372639
RealTimeInference,1,330,7,0.0004185601530734274
RealTimeInference,1,331,4,0.00023917723032767282
RealTimeInference,1,332,9,0.0005381487682372639
RealTimeInference,1,333,6,0.0003587658454915092
RealTimeInference,1,334,7,0.0004185601530734274
RealTimeInference,1,335,4,0.00023917723032767282
RealTimeInference,1,336,7,0.0004185601530734274
RealTimeInference,1,337,9,0.0005381487682372639
RealTimeInference,1,338,4,0.00023917723032767282
RealTimeInference,1,339,7,0.0004185601530734274
RealTimeInference,1,340,4,0.00023917723032767282
RealTimeInference,1,341,5,0.000298971537909591
RealTimeInference,1,342,4,0.00023917723032767282
RealTimeInference,1,343,7,0.0004185601530734274
RealTimeInference,1,344,5,0.000298971537909591
RealTimeInference,1,345,6,0.0003587658454915092
RealTimeInference,1,346,11,0.0006577373834011002
RealTimeInference,1,347,7,0.0004185601530734274
RealTimeInference,1,348,3,0.0001793829227457546
RealTimeInference,1,349,6,0.0003587658454915092
RealTimeInference,1,350,7,0.0004185601530734274
RealTimeInference,1,351,3,0.0001793829227457546
RealTimeInference,1,352,7,0.0004185601530734274
RealTimeInference,1,353,9,0.0005381487682372639
RealTimeInference,1,354,2,0.00011958861516383641
RealTimeInference,1,355,7,0.0004185601530734274
RealTimeInference,1,356,7,0.0004185601530734274
RealTimeInference,1,357,6,0.0003587658454915092
RealTimeInference,1,358,8,0.00047835446065534564
RealTimeInference,1,359,5,0.000298971537909591
RealTimeInference,1,360,7,0.0004185601530734274
RealTimeInference,1,361,5,0.000298971537909591
RealTimeInference,1,362,9,0.0005381487682372639
RealTimeInference,1,363,4,0.00023917723032767282
RealTimeInference,1,364,3,0.0001793829227457546
RealTimeInference,1,365,6,0.0003587658454915092
RealTimeInference,1,366,5,0.000298971537909591
RealTimeInference,1,367,9,0.0005381487682372639
RealTimeInference,1,368,7,0.0004185601530734274
RealTimeInference,1,369,5,0.000298971537909591
RealTimeInference,1,370,2,0.00011958861516383641
RealTimeInference,1,371,3,0.0001793829227457546
RealTimeInference,1,372,10,0.000597943075819182
RealTimeInference,1,373,6,0.0003587658454915092
RealTimeInference,1,374,3,0.0001793829227457546
RealTimeInference,1,375,6,0.0003587658454915092
RealTimeInference,1,376,5,0.000298971537909591
RealTimeInference,1,377,7,0.0004185601530734274
RealTimeInference,1,378,8,0.00047835446065534564
RealTimeInference,1,379,3,0.0001793829227457546
RealTimeInference,1,380,5,0.000298971537909591
RealTimeInference,1,381,5,0.000298971537909591
RealTimeInference,1,382,4,0.00023917723032767282
RealTimeInference,1,383,3,0.0001793829227457546
RealTimeInference,1,384,3,0.0001793829227457546
RealTimeInference,1,385,10,0.000597943075819182
RealTimeInference,1,386,7,0.0004185601530734274
RealTimeInference,1,387,9,0.0005381487682372639
RealTimeInference,1,388,3,0.0001793829227457546
RealTimeInference,1,389,11,0.0006577373834011002
RealTimeInference,1,390,4,0.00023917723032767282
RealTimeInference,1,391,3,0.0001793829227457546
RealTimeInference,1,392,2,0.00011958861516383641
RealTimeInference,1,393,5,0.000298971537909591
RealTimeInference,1,394,8,0.00047835446065534564
RealTimeInference,1,395,9,0.0005381487682372639
RealTimeInference,1,396,6,0.0003587658454915092
RealTimeInference,1,397,5,0.000298971537909591
RealTimeInference,1,398,5,0.000298971537909591
RealTimeInference,1,399,4,0.00023917723032767282
RealTimeInference,2,10,6,0.0003587658454915092
RealTimeInference,2,11,8,0.00047835446065534564
RealTimeInference,2,12,4,0.00023917723032767282
RealTimeInference,2,13,6,0.0003587658454915092
RealTimeInference,2,14,8,0.00047835446065534564
RealTimeInference,2,15,4,0.00023917723032767282
RealTimeInference,2,16,6,0.0003587658454915092
RealTimeInference,2,17,2,0.00011958861516383641
RealTimeInference,2,18,4,0.00023917723032767282
RealTimeInference,2,19,11,0.0006577373834011002
RealTimeInference,2,20,5,0.000298971537909591
RealTimeInference,2,21,7,0.0004185601530734274
RealTimeInference,2,22,3,0.0001793829227457546
RealTimeInference,2,23,3,0.0001793829227457546
RealTimeInference,2,24,7,0.0004185601530734274
RealTimeInference,2,25,6,0.0003587658454915092
RealTimeInference,2,26,3,0.0001793829227457546
RealTimeInference,2,27,4,0.00023917723032767282
RealTimeInference,2,28,10,0.000597943075819182
RealTimeInference,2,29,6,0.0003587658454915092
RealTimeInference,2,30,4,0.00023917723032767282
RealTimeInference,2,31,6,0.0003587658454915092
RealTimeInference,2,32,8,0.00047835446065534564
RealTimeInference,2,33,5,0.000298971537909591
RealTimeInference,2,34,6,0.0003587658454915092
RealTimeInference,2,35,5,0.000298971537909591
RealTimeInference,2,36,9,0.0005381487682372639
RealTimeInference,2,37,7,0.0004185601530734274
RealTimeInference,2,38,5,0.000298971537909591
RealTimeInference,2,39,7,0.0004185601530734274
RealTimeInference,2,40,4,0.00023917723032767282
RealTimeInference,2,41,5,0.000298971537909591
RealTimeInference,2,42,6,0.0003587658454915092
RealTimeInference,2,43,4,0.00023917723032767282
RealTimeInference,2,44,2,0.00011958861516383641
RealTimeInference,2,45,8,0.00047835446065534564
RealTimeInference,2,46,3,0.0001793829227457546
RealTimeInference,2,47,4,0.00023917723032767282
RealTimeInference,2,48,7,0.0004185601530734274
RealTimeInference,2,49,7,0.0004185601530734274
RealTimeInference,2,50,10,0.000597943075819182
RealTimeInference,2,51,5,0.000298971537909591
RealTimeInference,2,52,8,0.00047835446065534564
RealTimeInference,2,53,7,0.0004185601530734274
RealTimeInference,2,54,7,0.0004185601530734274
RealTimeInference,2,55,5,0.000298971537909591
RealTimeInference,2,56,7,0.0004185601530734274
RealTimeInference,2,57,6,0.0003587658454915092
RealTimeInference,2,58,6,0.0003587658454915092
RealTimeInference,2,59,9,0.0005381487682372639
RealTimeInference,2,60,3,0.0001793829227457546
RealTimeInference,2,61,4,0.00023917723032767282
RealTimeInference,2,62,10,0.000597943075819182
RealTimeInference,2,63,5,0.000298971537909591
RealTimeInference,2,64,10,0.000597943075819182
RealTimeInference,2,65,3,0.0001793829227457546
RealTimeInference,2,66,7,0.0004185601530734274
RealTimeInference,2,67,1,5.9794307581918205e-05
RealTimeInference,2,68,4,0.00023917723032767282
RealTimeInference,2,69,4,0.00023917723032767282
RealTimeInference,2,70,6,0.0003587658454915092
RealTimeInference,2,71,11,0.0006577373834011002
RealTimeInference,2,72,8,0.00047835446065534564
RealTimeInference,2,73,8,0.00047835446065534564
RealTimeInference,2,74,11,0.0006577373834011002
RealTimeInference,2,75,8,0.00047835446065534564
RealTimeInference,2,76,5,0.000298971537909591
RealTimeInference,2,77,4,0.00023917723032767282
RealTimeInference,2,78,6,0.0003587658454915092
RealTimeInference,2,79,5,0.000298971537909591
RealTimeInference,2,80,5,0.000298971537909591
RealTimeInference,2,81,10,0.000597943075819182
RealTimeInference,2,82,3,0.0001793829227457546
RealTimeInference,2,83,9,0.0005381487682372639
RealTimeInference,2,84,4,0.00023917723032767282
RealTimeInference,2,85,4,0.00023917723032767282
RealTimeInference,2,86,7,0.0004185601530734274
RealTimeInference,2,87,7,0.0004185601530734274
RealTimeInference,2,88,9,0.0005381487682372639
RealTimeInference,2,89,8,0.00047835446065534564
RealTimeInference,2,90,5,0.000298971537909591
RealTimeInference,2,91,6,0.0003587658454915092
RealTimeInference,2,92,3,0.0001793829227457546
RealTimeInference,2,93,5,0.000298971537909591
RealTimeInference,2,94,4,0.00023917723032767282
RealTimeInference,2,95,9,0.0005381487682372639
RealTimeInference,2,96,7,0.0004185601530734274
RealTimeInference,2,97,6,0.0003587658454915092
RealTimeInference,2,98,8,0.00047835446065534564
RealTimeInference,2,99,5,0.000298971537909591
RealTimeInference,2,100,11,0.0006577373834011002
RealTimeInference,2,101,4,0.00023917723032767282
RealTimeInference,2,102,3,0.0001793829227457546
RealTimeInference,2,103,5,0.000298971537909591
RealTimeInference,2,104,9,0.0005381487682372639
RealTimeInference,2,105,8,0.00047835446065534564
RealTimeInference,2,106,8,0.00047835446065534564
RealTimeInference,2,107,6,0.0003587658454915092
RealTimeInference,2,108,6,0.0003587658454915092
RealTimeInference,2,109,9,0.0005381487682372639
RealTimeInference,2,110,6,0.0003587658454915092
RealTimeInference,2,111,5,0.000298971537909591
RealTimeInference,2,112,7,0.0004185601530734274
RealTimeInference,2,113,11,0.0006577373834011002
RealTimeInference,2,114,6,0.0003587658454915092
RealTimeInference,2,115,8,0.00047835446065534564
RealTimeInference,2,116,3,0.0001793829227457546
RealTimeInference,2,117,2,0.00011958861516383641
RealTimeInference,2,118,7,0.0004185601530734274
RealTimeInference,2,119,7,0.0004185601530734274
RealTimeInference,2,120,7,0.0004185601530734274
RealTimeInference,2,121,5,0.000298971537909591
