TaskID,区域,开工小时
28382,RegionE,462
43259,RegionE,461
1301,RegionE,462
44500,RegionC,462
35999,RegionF,457
12018,RegionD,461
44779,RegionD,456
41556,RegionB,468
15927,RegionE,456
39240,RegionD,474
1732,RegionD,479
4346,RegionD,460
20150,RegionC,456
36639,RegionE,478
49413,RegionD,457
49482,RegionF,459
29677,RegionD,460
36582,RegionC,459
3994,RegionE,457
10314,RegionE,460
12741,RegionD,455
47453,RegionD,460
13028,RegionD,460
12681,RegionD,458
2052,RegionF,478
30824,RegionE,459
35463,RegionE,473
28067,RegionD,456
29912,RegionE,459
1,RegionA,456
47193,RegionD,459
7654,RegionE,461
3830,RegionD,458
38158,RegionE,459
28536,RegionD,458
30575,RegionF,456
16804,RegionB,457
49160,RegionD,470
3103,RegionE,455
30391,RegionF,456
43891,RegionD,458
12393,RegionF,455
29700,RegionB,456
35349,RegionE,453
35879,RegionD,459
49319,RegionD,457
9426,RegionD,453
37230,RegionC,458
45436,RegionC,457
765,RegionD,454
12980,RegionE,458
40822,RegionD,454
49124,RegionE,459
39090,RegionC,454
22648,RegionC,453
15007,RegionD,455
35744,RegionF,455
7300,RegionF,457
7432,RegionE,455
38244,RegionD,454
14939,RegionE,455
40271,RegionF,453
23502,RegionD,452
13060,RegionE,455
25259,RegionD,456
49586,RegionD,456
22652,RegionE,454
24142,RegionA,455
12685,RegionF,452
23585,RegionD,452
40958,RegionD,454
7543,RegionD,456
33899,RegionB,451
7617,RegionD,454
31838,RegionD,452
17433,RegionB,453
5655,RegionE,458
7812,RegionD,455
36103,RegionB,453
20646,RegionD,452
14860,RegionF,454
46463,RegionD,455
16063,RegionE,452
37482,RegionF,452
25600,RegionD,454
46533,RegionA,451
6368,RegionE,451
33097,RegionD,454
23654,RegionD,451
31948,RegionE,458
44001,RegionA,451
6914,RegionF,451
36820,RegionE,452
43389,RegionD,451
28570,RegionD,453
42319,RegionC,449
2883,RegionB,452
15807,RegionE,450
5641,RegionD,450
37706,RegionA,453
20959,RegionE,451
5860,RegionE,459
40459,RegionD,452
917,RegionE,459
36504,RegionE,450
12133,RegionF,453
6570,RegionA,454
1147,RegionD,450
10802,RegionF,454
13532,RegionE,450
40032,RegionF,448
31596,RegionD,458
25537,RegionB,449
4898,RegionE,459
29604,RegionE,449
26923,RegionE,447
22227,RegionA,453
42431,RegionB,451
26251,RegionF,449
37469,RegionD,447
4581,RegionC,452
49082,RegionC,458
11937,RegionA,448
9016,RegionD,450
23482,RegionC,448
36312,RegionE,459
46462,RegionF,451
11063,RegionF,447
15123,RegionF,458
20719,RegionD,458
48499,RegionD,448
30330,RegionB,452
5266,RegionB,447
27852,RegionF,447
1135,RegionD,448
33784,RegionC,450
23718,RegionD,450
29234,RegionD,447
14850,RegionD,449
43935,RegionE,449
6714,RegionF,447
15307,RegionD,449
24446,RegionC,448
23173,RegionE,450
29257,RegionD,448
46270,RegionE,450
14842,RegionF,445
11324,RegionC,449
48937,RegionD,448
46421,RegionE,449
26164,RegionA,445
41777,RegionB,447
18650,RegionD,447
44636,RegionE,448
25542,RegionD,447
26838,RegionD,446
4098,RegionF,448
15386,RegionD,449
11731,RegionC,451
48754,RegionE,446
3439,RegionE,445
20188,RegionF,449
49547,RegionD,444
688,RegionC,446
47646,RegionF,447
15414,RegionC,451
30991,RegionD,445
40716,RegionA,448
10343,RegionF,448
48381,RegionD,446
22408,RegionA,450
39001,RegionC,447
3204,RegionF,447
30344,RegionE,451
5968,RegionD,446
9966,RegionB,445
25796,RegionD,445
39195,RegionE,446
43493,RegionF,444
28162,RegionC,446
8751,RegionA,449
3462,RegionC,451
24765,RegionD,451
41521,RegionE,452
49951,RegionE,444
42600,RegionC,445
48212,RegionD,443
14433,RegionF,445
19805,RegionA,446
5970,RegionB,443
8893,RegionD,442
20683,RegionF,444
21469,RegionB,449
9566,RegionD,444
7738,RegionE,448
42859,RegionD,451
17100,RegionD,444
30728,RegionF,443
36990,RegionD,445
21369,RegionE,445
2529,RegionD,445
49669,RegionE,445
221,RegionF,442
41129,RegionA,455
1560,RegionE,452
24459,RegionA,444
38951,RegionE,441
11858,RegionD,441
28841,RegionA,442
8159,RegionD,458
31936,RegionA,449
21348,RegionF,450
21720,RegionF,450
34450,RegionC,442
49888,RegionC,451
13210,RegionB,445
36904,RegionE,451
49880,RegionD,451
45521,RegionD,444
9821,RegionB,445
9719,RegionF,458
2221,RegionD,442
22883,RegionE,440
23707,RegionC,442
9779,RegionD,451
44322,RegionD,444
14862,RegionF,440
47309,RegionD,442
27229,RegionD,442
15126,RegionA,442
19058,RegionF,442
44963,RegionF,442
17710,RegionD,443
4067,RegionE,442
42615,RegionD,444
696,RegionA,442
19695,RegionF,441
29132,RegionD,441
33612,RegionE,442
27149,RegionD,451
32906,RegionD,441
6156,RegionD,440
31656,RegionC,443
5004,RegionE,458
33052,RegionE,443
10156,RegionD,440
12108,RegionE,451
3417,RegionF,438
15852,RegionE,440
31862,RegionD,441
39102,RegionD,440
40430,RegionA,440
25799,RegionB,441
11823,RegionC,441
37333,RegionE,442
17712,RegionE,441
30753,RegionF,443
2130,RegionF,452
6967,RegionA,454
8900,RegionD,440
38875,RegionF,444
37436,RegionD,441
29844,RegionF,441
8928,RegionD,439
43465,RegionF,444
44485,RegionD,440
1210,RegionE,439
45217,RegionD,439
10471,RegionF,444
37820,RegionD,438
44944,RegionA,449
47464,RegionD,452
49598,RegionF,437
43771,RegionD,438
47265,RegionD,457
27845,RegionE,451
36953,RegionF,440
38622,RegionD,437
48645,RegionB,439
29126,RegionB,441
42489,RegionF,441
6354,RegionE,448
5109,RegionF,450
12007,RegionA,438
5890,RegionD,436
26167,RegionF,440
18457,RegionB,449
23618,RegionD,449
1494,RegionC,438
44356,RegionE,437
6792,RegionD,457
47123,RegionC,435
23392,RegionD,439
16211,RegionF,440
40225,RegionE,438
39972,RegionD,437
10434,RegionA,438
8693,RegionF,444
35743,RegionB,446
17406,RegionF,437
6475,RegionD,452
31722,RegionB,437
11286,RegionE,435
9428,RegionD,438
8504,RegionE,459
21472,RegionD,436
46111,RegionD,437
40633,RegionD,438
31173,RegionE,451
5844,RegionF,434
4432,RegionE,435
31831,RegionD,436
38212,RegionB,439
49043,RegionF,473
2331,RegionA,435
4025,RegionD,457
10469,RegionC,454
6827,RegionD,434
14361,RegionD,434
15477,RegionA,436
40268,RegionC,451
32630,RegionD,435
46146,RegionD,435
29517,RegionD,437
47079,RegionA,437
38956,RegionE,436
24330,RegionD,437
20868,RegionD,434
5570,RegionE,450
10451,RegionD,435
24895,RegionE,436
21109,RegionE,478
8437,RegionB,434
48739,RegionD,436
17904,RegionF,436
40207,RegionD,470
40523,RegionD,435
597,RegionE,436
6513,RegionE,435
20926,RegionB,437
9476,RegionD,458
8689,RegionD,435
9760,RegionF,437
46349,RegionA,435
25038,RegionA,449
25656,RegionD,432
10621,RegionC,444
78,RegionF,435
25905,RegionE,478
29332,RegionA,435
12981,RegionD,433
11137,RegionB,478
41558,RegionD,433
41659,RegionA,434
6433,RegionF,454
48930,RegionF,435
16343,RegionA,436
28088,RegionF,433
4363,RegionD,434
26741,RegionE,432
26368,RegionD,433
25195,RegionD,470
9382,RegionD,449
21235,RegionB,434
4521,RegionA,431
38489,RegionF,435
45081,RegionE,458
46486,RegionD,434
19662,RegionF,452
43131,RegionC,433
22673,RegionD,434
9125,RegionC,1152
23293,RegionF,433
23415,RegionD,432
25998,RegionE,732
10131,RegionD,1030
45017,RegionE,434
41975,RegionB,432
44365,RegionC,431
48313,RegionD,431
16179,RegionA,433
27686,RegionE,432
11230,RegionD,433
26374,RegionD,1095
13162,RegionE,451
23380,RegionE,433
14276,RegionF,693
20767,RegionD,433
40075,RegionF,430
47362,RegionE,431
20352,RegionD,432
25023,RegionF,429
13332,RegionA,430
12993,RegionC,1173
7390,RegionD,432
6259,RegionC,432
14972,RegionD,618
22951,RegionD,1061
34584,RegionD,429
11897,RegionB,1166
31187,RegionE,432
47601,RegionD,430
42049,RegionE,429
41499,RegionE,1102
47667,RegionF,432
1078,RegionD,475
22174,RegionD,430
46085,RegionC,1098
35303,RegionD,431
32641,RegionF,1173
7773,RegionC,431
12211,RegionE,473
46625,RegionD,428
49484,RegionD,428
27867,RegionD,430
3006,RegionD,1075
30737,RegionD,980
18304,RegionB,430
43983,RegionB,429
8356,RegionF,838
45441,RegionF,430
26260,RegionD,431
28685,RegionC,430
49496,RegionD,428
38016,RegionE,430
31918,RegionD,427
8096,RegionE,427
40145,RegionD,429
24795,RegionC,588
25591,RegionD,429
21444,RegionF,426
19692,RegionA,431
28277,RegionE,430
39083,RegionD,427
29467,RegionC,428
7882,RegionF,430
36380,RegionE,428
18316,RegionA,429
36113,RegionF,430
30777,RegionF,1140
29606,RegionD,429
49372,RegionD,562
42980,RegionE,428
28825,RegionB,427
49505,RegionE,428
10888,RegionF,428
22107,RegionF,841
371,RegionA,1092
7183,RegionD,428
33671,RegionE,426
47383,RegionD,857
24495,RegionD,429
40168,RegionA,621
29496,RegionA,428
2233,RegionF,429
34911,RegionC,429
27621,RegionD,428
47800,RegionA,426
47599,RegionB,430
26176,RegionB,428
18278,RegionE,426
31101,RegionE,425
18453,RegionD,426
34358,RegionD,429
8677,RegionE,425
10388,RegionD,424
943,RegionF,424
3576,RegionB,425
4048,RegionF,1133
48280,RegionC,425
23289,RegionA,425
24884,RegionF,805
12957,RegionE,429
5798,RegionD,425
17834,RegionD,424
48719,RegionD,984
24443,RegionE,427
18843,RegionD,427
29794,RegionD,426
26746,RegionB,1151
48141,RegionB,1020
5496,RegionC,569
49999,RegionE,427
28424,RegionE,423
47138,RegionA,429
10697,RegionF,428
29485,RegionA,427
45297,RegionD,424
11610,RegionA,428
30168,RegionD,423
30139,RegionB,1043
45490,RegionC,426
29800,RegionC,424
14201,RegionB,427
28706,RegionF,428
36569,RegionD,425
48759,RegionF,422
494,RegionA,428
6632,RegionD,427
40395,RegionD,426
29238,RegionA,424
15646,RegionD,425
25957,RegionE,426
13157,RegionD,423
25013,RegionE,424
21048,RegionD,423
16638,RegionE,421
15212,RegionF,427
34509,RegionB,423
22858,RegionA,421
35253,RegionF,421
9388,RegionF,425
45623,RegionD,426
18122,RegionD,426
27800,RegionF,427
27813,RegionD,427
24343,RegionF,423
24880,RegionD,426
1472,RegionF,423
26982,RegionB,426
42692,RegionF,424
43723,RegionD,424
26936,RegionA,423
20373,RegionD,422
47750,RegionD,421
4515,RegionA,427
6216,RegionD,420
185,RegionB,424
6150,RegionB,421
7572,RegionD,421
17675,RegionE,422
15424,RegionD,421
28176,RegionD,420
28970,RegionE,424
1784,RegionC,421
31545,RegionF,419
39280,RegionB,420
3379,RegionD,419
32244,RegionA,425
43975,RegionC,421
26834,RegionE,423
7864,RegionE,420
47674,RegionA,419
23413,RegionE,424
18570,RegionA,423
37658,RegionD,422
41702,RegionC,423
47006,RegionD,421
43806,RegionD,422
7954,RegionE,424
39108,RegionD,421
16553,RegionE,422
15043,RegionE,419
39071,RegionC,422
36212,RegionA,423
15403,RegionD,422
212,RegionE,421
37207,RegionF,423
49605,RegionE,427
15420,RegionD,420
17832,RegionA,424
42447,RegionE,418
7877,RegionF,422
11933,RegionF,425
27370,RegionA,422
730,RegionF,425
28098,RegionB,422
43555,RegionD,422
1629,RegionD,419
14788,RegionF,422
47861,RegionD,427
34076,RegionD,426
34784,RegionF,418
37767,RegionD,420
5623,RegionE,422
17769,RegionC,418
20193,RegionD,419
16253,RegionF,427
32055,RegionD,418
46137,RegionE,419
18567,RegionA,420
16298,RegionE,419
22454,RegionA,419
35337,RegionC,541
10902,RegionA,422
49584,RegionE,417
2126,RegionC,419
36459,RegionF,421
39100,RegionB,422
31857,RegionD,418
5093,RegionD,421
38849,RegionF,421
4519,RegionD,417
25608,RegionA,420
1866,RegionD,417
14996,RegionA,420
2831,RegionD,426
34380,RegionA,419
11938,RegionD,417
14489,RegionB,419
36592,RegionA,418
31950,RegionD,418
26657,RegionB,421
17774,RegionF,418
16964,RegionD,416
25456,RegionD,418
31952,RegionF,416
41813,RegionD,418
29911,RegionA,421
42560,RegionD,417
16128,RegionF,417
34817,RegionD,416
21313,RegionE,414
29465,RegionA,419
7264,RegionB,415
20954,RegionE,420
24455,RegionE,420
35621,RegionE,420
1467,RegionD,418
10476,RegionA,416
48480,RegionE,420
40959,RegionE,420
47127,RegionE,419
2389,RegionE,419
26723,RegionD,417
25750,RegionD,417
975,RegionF,420
45161,RegionD,417
14196,RegionF,415
32379,RegionE,418
2252,RegionD,414
2057,RegionF,413
25064,RegionC,414
14469,RegionE,415
37000,RegionA,416
1940,RegionD,413
4706,RegionD,415
19,RegionB,418
13800,RegionF,420
35216,RegionF,420
13081,RegionE,416
41193,RegionD,416
34386,RegionE,420
42055,RegionD,414
47946,RegionA,420
30282,RegionD,417
14728,RegionE,413
45361,RegionD,413
23492,RegionB,413
6267,RegionE,420
38020,RegionF,414
48388,RegionA,413
47114,RegionD,415
44757,RegionE,414
6781,RegionD,413
47400,RegionD,421
17560,RegionD,425
49454,RegionD,413
26892,RegionD,1163
41301,RegionA,420
18058,RegionE,691
21097,RegionF,412
32291,RegionE,855
30465,RegionD,413
39449,RegionD,1127
40916,RegionF,420
11141,RegionF,428
17968,RegionD,414
24366,RegionF,411
20540,RegionB,809
6114,RegionD,412
11894,RegionB,424
37756,RegionD,922
32097,RegionA,853
14086,RegionD,410
7316,RegionF,414
1577,RegionE,833
20987,RegionF,456
42416,RegionE,412
35511,RegionC,413
14876,RegionE,411
44875,RegionD,411
46926,RegionD,412
5274,RegionD,412
4053,RegionD,1071
10962,RegionF,411
43069,RegionD,523
1976,RegionA,426
868,RegionD,550
36920,RegionD,571
44661,RegionD,412
46553,RegionE,409
49906,RegionF,411
570,RegionC,411
49326,RegionA,410
10216,RegionD,411
26433,RegionD,411
2230,RegionD,662
13812,RegionE,411
19642,RegionB,478
30318,RegionD,411
29825,RegionC,564
39836,RegionD,995
34379,RegionF,409
16892,RegionE,410
30984,RegionD,411
9056,RegionF,817
16622,RegionB,408
4833,RegionA,688
9358,RegionC,410
36191,RegionA,935
49317,RegionF,693
22976,RegionA,806
41933,RegionD,410
17756,RegionD,408
23777,RegionD,878
7228,RegionD,409
14909,RegionD,408
31634,RegionD,410
29228,RegionC,428
43758,RegionF,410
23598,RegionD,907
20859,RegionA,411
33181,RegionD,408
5651,RegionE,1166
15822,RegionE,411
38880,RegionD,407
23222,RegionE,410
41905,RegionC,409
30528,RegionD,409
32133,RegionB,411
16012,RegionD,408
48525,RegionA,409
29858,RegionE,409
7188,RegionF,410
40950,RegionC,410
26128,RegionE,451
5308,RegionD,715
15980,RegionE,410
11170,RegionF,409
46433,RegionE,409
42244,RegionB,496
20531,RegionE,408
4527,RegionF,406
5754,RegionD,408
13451,RegionC,406
12126,RegionF,644
3127,RegionD,407
5079,RegionE,950
37872,RegionE,584
29874,RegionA,464
2792,RegionE,405
44980,RegionD,406
17847,RegionB,621
25844,RegionD,406
10511,RegionD,802
48705,RegionD,405
9472,RegionF,404
36068,RegionB,407
43675,RegionE,405
32764,RegionD,406
34351,RegionE,542
10781,RegionA,877
33567,RegionA,405
38137,RegionA,960
25463,RegionC,408
450,RegionD,406
25260,RegionF,408
39494,RegionF,671
27863,RegionD,405
15187,RegionE,407
22513,RegionB,761
20438,RegionD,406
20944,RegionD,405
653,RegionD,405
9167,RegionD,881
47673,RegionF,407
10543,RegionF,407
34820,RegionA,408
7899,RegionE,403
43578,RegionE,1052
15883,RegionC,1124
33401,RegionC,404
40144,RegionD,405
42679,RegionD,403
125,RegionD,403
29867,RegionF,408
6471,RegionD,463
659,RegionF,406
18199,RegionF,407
26597,RegionF,407
23517,RegionA,711
28114,RegionB,406
37488,RegionD,1004
25912,RegionA,403
17552,RegionB,403
35926,RegionF,407
36360,RegionE,406
17402,RegionA,1107
2073,RegionD,402
8082,RegionD,404
24998,RegionC,407
7510,RegionD,404
29283,RegionF,407
5503,RegionC,405
31954,RegionF,404
39709,RegionC,1102
27262,RegionF,405
21934,RegionD,402
42616,RegionF,401
6045,RegionA,406
49834,RegionC,401
135,RegionE,401
10321,RegionD,403
28564,RegionE,402
12407,RegionB,405
30484,RegionD,401
33585,RegionB,402
43201,RegionD,403
21692,RegionE,1075
32115,RegionD,404
23959,RegionF,402
24634,RegionE,934
40865,RegionF,565
17988,RegionC,405
36230,RegionB,406
42040,RegionF,402
5460,RegionD,405
13067,RegionE,403
18089,RegionA,401
9904,RegionD,402
12953,RegionC,405
12962,RegionD,403
3565,RegionB,402
30548,RegionD,404
30500,RegionD,401
39585,RegionD,400
569,RegionC,403
19164,RegionB,405
47131,RegionC,403
26967,RegionD,400
42233,RegionC,405
23435,RegionA,404
14442,RegionE,402
16632,RegionB,402
27955,RegionF,399
12926,RegionD,402
4021,RegionC,404
14913,RegionE,448
46254,RegionF,537
37541,RegionE,400
7532,RegionD,402
46911,RegionD,401
10467,RegionE,399
14917,RegionB,400
11409,RegionD,401
17065,RegionA,399
6283,RegionF,400
6434,RegionD,398
47898,RegionD,400
3665,RegionF,398
15649,RegionC,402
13299,RegionF,400
7402,RegionA,402
39858,RegionD,400
17638,RegionF,402
34010,RegionF,403
7459,RegionD,397
17734,RegionD,398
2507,RegionD,402
24769,RegionE,400
48216,RegionF,403
33903,RegionD,401
26293,RegionF,400
20032,RegionD,398
33261,RegionF,403
30248,RegionD,399
49269,RegionD,397
18359,RegionC,400
41428,RegionE,399
46782,RegionA,400
16994,RegionD,400
3771,RegionE,401
4115,RegionF,398
9624,RegionE,402
12005,RegionD,397
28717,RegionD,396
10676,RegionF,398
10942,RegionB,400
16954,RegionD,400
33345,RegionE,396
41695,RegionC,398
46503,RegionA,400
41845,RegionD,398
8288,RegionD,397
4601,RegionF,401
35504,RegionF,399
9286,RegionD,399
45332,RegionF,401
41391,RegionF,400
23770,RegionD,395
30277,RegionF,394
36033,RegionA,399
4078,RegionB,394
44852,RegionD,399
32514,RegionE,396
45818,RegionA,396
1554,RegionD,399
720,RegionE,395
27730,RegionD,399
3575,RegionA,401
7116,RegionD,399
24426,RegionD,398
33046,RegionE,394
48333,RegionA,395
33220,RegionB,399
6452,RegionD,396
611,RegionF,397
5385,RegionE,398
32452,RegionD,398
21922,RegionE,400
30398,RegionF,401
31446,RegionC,395
31340,RegionD,394
37989,RegionC,396
40104,RegionD,394
8264,RegionF,397
14908,RegionD,393
49657,RegionB,397
19520,RegionF,396
25679,RegionF,396
37208,RegionE,393
6538,RegionF,394
21590,RegionB,398
24077,RegionE,393
36496,RegionD,391
26232,RegionE,398
41135,RegionF,391
13824,RegionA,398
36379,RegionD,393
6885,RegionD,395
16065,RegionA,397
23840,RegionD,391
46071,RegionD,394
25642,RegionF,393
35475,RegionD,391
39352,RegionF,393
16967,RegionC,393
42825,RegionD,391
9803,RegionA,393
1424,RegionE,390
13871,RegionD,390
7764,RegionB,396
7805,RegionE,397
4388,RegionE,393
27973,RegionE,392
38522,RegionD,391
14809,RegionD,393
38722,RegionF,390
21330,RegionF,401
40174,RegionD,393
42347,RegionF,401
39546,RegionE,400
45745,RegionE,391
28310,RegionE,392
1647,RegionF,390
31723,RegionD,393
31769,RegionA,397
2796,RegionA,401
713,RegionD,389
8698,RegionF,401
27872,RegionE,400
23533,RegionA,391
38344,RegionD,399
31241,RegionB,391
18215,RegionD,397
45138,RegionE,389
17633,RegionE,397
4828,RegionD,399
16889,RegionB,396
49673,RegionD,391
16323,RegionB,401
1831,RegionD,391
8469,RegionE,391
19628,RegionB,388
30402,RegionF,391
16360,RegionD,399
30807,RegionE,397
43379,RegionD,396
46445,RegionD,399
49384,RegionB,397
43226,RegionF,396
7900,RegionD,388
16126,RegionE,388
24461,RegionD,396
18208,RegionF,389
49681,RegionC,390
21149,RegionE,397
16941,RegionD,390
41124,RegionB,397
23201,RegionA,388
5422,RegionF,387
46994,RegionF,388
39307,RegionA,387
44731,RegionF,396
24599,RegionC,399
20555,RegionF,399
10669,RegionE,386
27020,RegionF,403
45928,RegionD,390
40266,RegionF,387
41121,RegionD,400
20064,RegionF,401
37883,RegionC,389
24937,RegionD,388
38131,RegionD,389
28206,RegionE,397
30243,RegionB,398
14661,RegionD,388
29024,RegionD,397
15856,RegionF,401
1227,RegionD,397
41528,RegionD,387
36631,RegionD,387
27688,RegionE,388
33599,RegionF,389
45492,RegionC,387
28036,RegionD,387
31194,RegionF,401
46406,RegionD,387
16562,RegionD,397
19616,RegionF,387
26759,RegionD,385
11145,RegionD,401
14702,RegionE,399
31934,RegionD,397
24741,RegionF,387
31302,RegionB,396
2291,RegionE,399
15813,RegionF,385
42300,RegionD,386
1693,RegionD,397
34534,RegionE,384
43832,RegionD,387
28152,RegionD,385
32684,RegionD,398
21281,RegionD,401
32580,RegionE,703
9753,RegionF,649
20687,RegionE,386
7033,RegionE,387
26193,RegionE,835
14477,RegionD,383
48674,RegionE,384
11342,RegionF,383
27622,RegionD,704
14558,RegionC,385
16100,RegionB,385
5130,RegionD,1096
12671,RegionD,386
40181,RegionD,385
15507,RegionD,384
5934,RegionD,385
47699,RegionC,523
7094,RegionD,385
36089,RegionD,585
48478,RegionD,384
34721,RegionD,382
45204,RegionF,382
36814,RegionC,383
48572,RegionA,383
36818,RegionA,734
7771,RegionD,817
4359,RegionE,386
25388,RegionE,570
41781,RegionE,384
19452,RegionB,383
26817,RegionE,382
34717,RegionD,384
5738,RegionE,383
29767,RegionE,382
30022,RegionD,383
32412,RegionB,385
49312,RegionD,382
16280,RegionD,382
24614,RegionA,454
11285,RegionB,398
23788,RegionF,984
15097,RegionF,381
23320,RegionD,541
19671,RegionF,382
40269,RegionD,381
33324,RegionD,935
12146,RegionC,833
2913,RegionC,384
13511,RegionD,974
33363,RegionE,928
17830,RegionA,381
24487,RegionA,660
31245,RegionE,380
26025,RegionB,381
10594,RegionE,383
12559,RegionB,1175
28867,RegionE,381
43177,RegionA,380
11191,RegionD,384
28677,RegionB,383
33449,RegionE,382
46186,RegionC,380
34108,RegionD,382
13920,RegionF,379
30795,RegionF,548
23665,RegionE,379
15843,RegionC,760
31839,RegionD,381
5965,RegionB,382
16642,RegionD,382
44192,RegionE,380
30533,RegionF,382
38115,RegionD,380
42554,RegionF,379
46574,RegionF,834
24653,RegionB,380
20445,RegionD,379
19617,RegionE,379
27002,RegionD,644
18410,RegionC,381
41192,RegionC,921
21969,RegionF,380
21153,RegionD,379
13448,RegionF,1098
36073,RegionD,380
14649,RegionE,380
49885,RegionD,380
45175,RegionD,378
37358,RegionE,379
25749,RegionC,379
9356,RegionA,381
25092,RegionE,1048
7653,RegionD,377
45386,RegionF,478
2266,RegionF,380
7252,RegionD,380
40662,RegionD,836
39260,RegionE,667
17817,RegionF,378
37794,RegionD,380
31129,RegionF,790
47768,RegionB,959
12749,RegionB,378
40587,RegionD,379
14378,RegionD,377
33954,RegionF,378
40750,RegionF,378
39967,RegionD,380
41824,RegionD,381
11491,RegionF,378
15425,RegionB,1059
41551,RegionA,377
16592,RegionF,375
19016,RegionE,377
34171,RegionF,381
20458,RegionD,380
1987,RegionD,381
33850,RegionD,380
26796,RegionB,380
14924,RegionD,376
17959,RegionA,378
14758,RegionD,377
7160,RegionA,378
5901,RegionE,381
518,RegionE,381
15021,RegionD,377
16508,RegionD,380
22034,RegionD,379
2427,RegionD,376
36278,RegionD,378
15742,RegionD,376
41812,RegionB,1099
46001,RegionC,377
24964,RegionD,376
46601,RegionA,380
10240,RegionD,379
13296,RegionB,380
48051,RegionC,378
23995,RegionA,377
12306,RegionB,379
3042,RegionD,376
27742,RegionE,375
26424,RegionD,378
30604,RegionD,377
16214,RegionF,380
31436,RegionB,376
9374,RegionC,541
32604,RegionD,378
29031,RegionD,377
46354,RegionE,375
25237,RegionD,378
9950,RegionB,377
3582,RegionC,376
42058,RegionD,374
41013,RegionC,377
8361,RegionD,375
30247,RegionA,375
38365,RegionF,374
38785,RegionB,375
32321,RegionD,374
36082,RegionD,373
30644,RegionF,377
27206,RegionD,374
7415,RegionE,372
37861,RegionC,373
49235,RegionF,371
5871,RegionB,376
8847,RegionA,372
21459,RegionD,371
29312,RegionB,373
30613,RegionA,373
32901,RegionB,373
898,RegionA,375
1265,RegionD,372
13049,RegionD,371
47098,RegionA,376
11681,RegionB,375
15150,RegionE,371
44106,RegionA,374
29007,RegionF,378
48693,RegionF,373
32185,RegionF,372
42807,RegionA,379
13596,RegionF,370
45089,RegionF,378
1692,RegionA,373
30410,RegionA,372
24309,RegionF,370
43711,RegionA,372
28283,RegionE,372
19220,RegionB,373
2104,RegionD,370
11639,RegionC,375
14012,RegionD,370
4679,RegionC,372
19543,RegionE,370
48036,RegionE,370
24818,RegionC,371
42003,RegionD,369
19620,RegionB,371
36895,RegionF,369
41763,RegionF,377
46377,RegionD,368
19485,RegionE,376
4197,RegionD,369
44189,RegionA,376
47891,RegionA,369
12687,RegionF,376
2936,RegionE,378
41711,RegionF,369
38470,RegionF,368
12476,RegionD,370
33534,RegionE,368
48659,RegionA,370
46797,RegionE,376
24009,RegionE,369
5040,RegionB,377
14379,RegionD,369
30112,RegionF,367
3066,RegionD,368
8083,RegionF,377
42876,RegionD,367
48477,RegionE,367
4204,RegionD,375
32025,RegionB,379
18883,RegionA,379
11007,RegionD,375
12745,RegionB,368
38789,RegionF,368
3630,RegionF,378
13696,RegionE,368
5322,RegionD,366
44422,RegionD,366
48873,RegionF,374
33679,RegionA,376
36555,RegionD,376
11579,RegionC,367
23193,RegionD,376
16247,RegionB,379
28126,RegionC,375
3228,RegionF,376
4729,RegionE,367
36740,RegionD,376
37653,RegionA,367
47905,RegionD,374
10709,RegionC,374
11356,RegionA,367
11836,RegionE,367
44387,RegionB,378
10263,RegionD,377
12433,RegionD,366
24075,RegionF,365
15889,RegionF,376
47067,RegionD,373
47911,RegionC,366
2934,RegionD,366
40511,RegionD,373
7223,RegionF,377
48637,RegionD,377
37463,RegionC,366
45914,RegionD,366
39027,RegionE,365
37402,RegionF,365
16544,RegionE,374
43384,RegionD,373
22756,RegionD,378
5490,RegionD,364
30296,RegionF,373
45939,RegionB,365
8026,RegionD,364
17575,RegionF,376
30860,RegionD,378
20005,RegionD,365
24399,RegionD,365
6918,RegionD,378
8540,RegionF,366
10370,RegionD,365
22911,RegionE,365
28711,RegionB,364
43701,RegionA,365
5527,RegionE,375
43039,RegionD,377
22302,RegionD,366
5242,RegionE,364
19458,RegionD,364
5412,RegionF,379
43501,RegionF,362
8966,RegionD,373
27944,RegionD,362
39651,RegionD,362
32594,RegionD,363
31127,RegionA,364
3503,RegionF,362
14923,RegionD,361
6352,RegionF,374
22294,RegionE,363
2078,RegionD,377
11653,RegionB,379
13859,RegionE,375
45303,RegionC,361
1964,RegionD,363
6421,RegionD,362
27658,RegionE,374
45424,RegionC,364
2159,RegionA,375
37239,RegionD,363
2247,RegionD,374
19976,RegionE,361
31943,RegionF,363
39591,RegionB,361
35616,RegionC,378
33811,RegionD,361
26776,RegionD,362
21823,RegionA,377
4656,RegionD,362
11091,RegionF,360
13978,RegionE,359
7624,RegionD,360
11706,RegionE,375
48094,RegionD,363
7927,RegionE,378
2309,RegionA,360
12908,RegionB,360
14083,RegionD,363
18627,RegionD,362
10154,RegionA,361
30360,RegionA,362
48842,RegionB,360
18270,RegionE,361
3701,RegionD,360
9810,RegionC,362
7656,RegionF,359
2004,RegionD,358
22745,RegionD,359
47437,RegionD,359
499,RegionD,360
46096,RegionD,359
26253,RegionB,376
27717,RegionE,362
21960,RegionB,376
41106,RegionC,360
16621,RegionF,360
35000,RegionD,359
29048,RegionE,362
21953,RegionA,358
32769,RegionE,360
44159,RegionB,379
24829,RegionF,359
11456,RegionD,358
23172,RegionC,379
20465,RegionD,378
