TaskID,TaskType,ArrivalHour,GPU_Demand,Duration_h,SourceRegion,ExecutionRegion,StartHour,FinishHour,MaxLatency_ms,Latency_ms,LatestFinishHour
36573,AITraining,1464,21.0,4.65,RegionE,RegionF,1529,1533.65,150.0,18.0,2406.0
36574,AITraining,2296,64.0,4.216666666666667,RegionF,RegionC,2296,2300.2166666666667,150.0,76.0,2406.0
36575,AITraining,1065,32.0,3.283333333333333,RegionF,RegionC,1068,1071.2833333333333,150.0,76.0,2406.0
36576,AITraining,71,61.0,1.1833333333333333,RegionC,RegionC,72,73.18333333333334,150.0,5.0,2406.0
36577,BatchInference,323,23.0,6.483333333333333,RegionB,RegionB,323,329.48333333333335,80.0,5.0,2406.0
36578,BatchInference,707,14.0,5.216666666666667,RegionC,RegionB,707,712.2166666666667,80.0,14.0,2406.0
36579,BatchInference,1127,9.0,2.8333333333333335,RegionD,RegionB,1130,1132.8333333333333,80.0,60.0,2406.0
36580,RealTimeInference,561,7.0,2.1,RegionC,RegionC,561,563.1,20.0,5.0,564.0
36581,RealTimeInference,527,2.0,0.26666666666666666,RegionC,RegionC,527,527.2666666666667,20.0,5.0,528.0
36582,AITraining,459,55.0,2.5166666666666666,RegionA,RegionD,462,464.51666666666665,150.0,65.0,2406.0
36583,RealTimeInference,1335,5.0,1.0666666666666667,RegionA,RegionA,1335,1336.0666666666666,20.0,5.0,1337.0
36584,BatchInference,1112,6.0,5.383333333333334,RegionB,RegionB,1112,1117.3833333333334,80.0,5.0,2406.0
36585,BatchInference,2106,5.0,4.4,RegionC,RegionA,2106,2110.4,80.0,15.0,2406.0
36586,BatchInference,63,8.0,5.9,RegionD,RegionD,63,68.9,80.0,5.0,2406.0
36587,RealTimeInference,1223,4.0,4.333333333333333,RegionC,RegionC,1223,1227.3333333333333,20.0,5.0,1228.0
36588,BatchInference,299,4.0,2.1,RegionF,RegionC,305,307.1,80.0,76.0,2406.0
36589,RealTimeInference,288,4.0,5.366666666666666,RegionA,RegionA,288,293.3666666666667,20.0,5.0,294.0
36590,BatchInference,2187,5.0,5.433333333333334,RegionB,RegionA,2196,2201.4333333333334,80.0,12.0,2406.0
36591,RealTimeInference,14,3.0,6.2,RegionB,RegionB,14,20.2,20.0,5.0,21.0
36592,BatchInference,418,20.0,3.7,RegionD,RegionC,419,422.7,80.0,58.0,2406.0
36593,RealTimeInference,1974,5.0,6.016666666666667,RegionC,RegionC,1974,1980.0166666666667,20.0,5.0,1981.0
36594,BatchInference,2377,12.0,1.5166666666666666,RegionE,RegionC,2380,2381.516666666667,80.0,70.0,2406.0
36595,AITraining,2005,94.0,3.7666666666666666,RegionA,RegionA,2005,2008.7666666666667,150.0,5.0,2406.0
36596,RealTimeInference,60,5.0,0.7666666666666667,RegionA,RegionA,60,60.766666666666666,20.0,5.0,61.0
36597,AITraining,1371,113.0,0.23333333333333334,RegionD,RegionC,1381,1381.2333333333333,150.0,58.0,2406.0
36598,RealTimeInference,1243,1.0,4.15,RegionB,RegionA,1243,1247.15,20.0,12.0,1248.0
36599,AITraining,1612,22.0,5.416666666666667,RegionE,RegionD,1613,1618.4166666666667,150.0,22.0,2406.0
36600,RealTimeInference,1830,4.0,4.1,RegionC,RegionC,1830,1834.1,20.0,5.0,1835.0
36601,RealTimeInference,2021,5.0,2.0833333333333335,RegionE,RegionE,2021,2023.0833333333333,20.0,5.0,2024.0
36602,RealTimeInference,233,5.0,1.9833333333333334,RegionA,RegionA,233,234.98333333333332,20.0,5.0,235.0
36603,BatchInference,162,14.0,4.933333333333334,RegionB,RegionF,185,189.93333333333334,80.0,79.0,2406.0
36604,RealTimeInference,729,7.0,1.3166666666666667,RegionB,RegionB,729,730.3166666666667,20.0,5.0,731.0
36605,AITraining,1222,117.0,2.466666666666667,RegionE,RegionD,1230,1232.4666666666667,150.0,22.0,2406.0
36606,RealTimeInference,1162,5.0,0.4,RegionC,RegionC,1162,1162.4,20.0,5.0,1163.0
36607,BatchInference,83,21.0,1.9,RegionE,RegionC,83,84.9,80.0,70.0,2406.0
36608,RealTimeInference,648,3.0,2.7666666666666666,RegionA,RegionA,648,650.7666666666667,20.0,5.0,651.0
36609,RealTimeInference,1822,7.0,1.9833333333333334,RegionA,RegionC,1822,1823.9833333333333,20.0,15.0,1824.0
36610,AITraining,1402,77.0,4.45,RegionD,RegionD,1402,1406.45,150.0,5.0,2406.0
36611,BatchInference,840,21.0,5.466666666666667,RegionC,RegionE,1039,1044.4666666666667,80.0,70.0,2406.0
36612,AITraining,1271,75.0,6.233333333333333,RegionE,RegionF,1281,1287.2333333333333,150.0,18.0,2406.0
36613,RealTimeInference,1638,5.0,4.883333333333334,RegionC,RegionC,1638,1642.8833333333334,20.0,5.0,1643.0
36614,RealTimeInference,1121,4.0,4.983333333333333,RegionD,RegionD,1121,1125.9833333333333,20.0,5.0,1126.0
36615,BatchInference,1493,5.0,2.933333333333333,RegionA,RegionC,1531,1533.9333333333334,80.0,15.0,2406.0
36616,RealTimeInference,347,4.0,5.066666666666666,RegionA,RegionA,347,352.06666666666666,20.0,5.0,353.0
36617,RealTimeInference,64,1.0,5.616666666666666,RegionB,RegionB,64,69.61666666666666,20.0,5.0,70.0
36618,BatchInference,978,19.0,2.0166666666666666,RegionC,RegionB,988,990.0166666666667,80.0,14.0,2406.0
36619,RealTimeInference,653,5.0,2.4,RegionC,RegionC,653,655.4,20.0,5.0,656.0
36620,AITraining,1780,66.0,3.3833333333333333,RegionF,RegionF,1785,1788.3833333333334,150.0,5.0,2406.0
36621,AITraining,1740,56.0,1.2833333333333334,RegionF,RegionC,1741,1742.2833333333333,150.0,76.0,2406.0
36622,BatchInference,1872,13.0,5.5,RegionA,RegionA,1880,1885.5,80.0,5.0,2406.0
36623,BatchInference,1414,10.0,1.5,RegionB,RegionB,1419,1420.5,80.0,5.0,2406.0
36624,BatchInference,1202,13.0,0.65,RegionC,RegionC,1206,1206.65,80.0,5.0,2406.0
36625,BatchInference,2054,11.0,6.333333333333333,RegionD,RegionB,2054,2060.3333333333335,80.0,60.0,2406.0
36626,AITraining,824,97.0,5.633333333333334,RegionF,RegionD,824,829.6333333333333,150.0,25.0,2406.0
36627,BatchInference,991,23.0,5.033333333333333,RegionF,RegionB,992,997.0333333333333,80.0,79.0,2406.0
36628,RealTimeInference,617,3.0,3.75,RegionA,RegionA,617,620.75,20.0,5.0,621.0
36629,RealTimeInference,2329,5.0,1.0166666666666666,RegionA,RegionC,2329,2330.016666666667,20.0,15.0,2331.0
36630,BatchInference,2141,5.0,2.4166666666666665,RegionB,RegionB,2148,2150.4166666666665,80.0,5.0,2406.0
36631,AITraining,387,125.0,4.083333333333333,RegionE,RegionF,401,405.0833333333333,150.0,18.0,2406.0
36632,BatchInference,2078,9.0,1.3666666666666667,RegionD,RegionA,2078,2079.366666666667,80.0,65.0,2406.0
36633,BatchInference,780,12.0,4.266666666666667,RegionE,RegionA,780,784.2666666666667,80.0,78.0,2406.0
36634,RealTimeInference,2385,7.0,5.083333333333333,RegionF,RegionF,2385,2390.0833333333335,20.0,5.0,2391.0
36635,AITraining,6,86.0,3.433333333333333,RegionC,RegionC,6,9.433333333333334,150.0,5.0,2406.0
36636,AITraining,2150,76.0,5.6,RegionD,RegionC,2150,2155.6,150.0,58.0,2406.0
36637,BatchInference,136,9.0,6.183333333333334,RegionC,RegionA,136,142.18333333333334,80.0,15.0,2406.0
36638,RealTimeInference,1246,7.0,5.166666666666667,RegionB,RegionB,1246,1251.1666666666667,20.0,5.0,1252.0
36639,BatchInference,462,4.0,0.6666666666666666,RegionD,RegionC,475,475.6666666666667,80.0,58.0,2406.0
36640,AITraining,1923,71.0,1.3666666666666667,RegionF,RegionD,1927,1928.3666666666666,150.0,25.0,2406.0
36641,RealTimeInference,670,3.0,3.183333333333333,RegionA,RegionA,670,673.1833333333333,20.0,5.0,674.0
36642,BatchInference,935,7.0,5.45,RegionA,RegionA,944,949.45,80.0,5.0,2406.0
36643,AITraining,530,65.0,0.31666666666666665,RegionD,RegionB,530,530.3166666666667,150.0,60.0,2406.0
36644,BatchInference,1597,6.0,4.816666666666666,RegionC,RegionA,1597,1601.8166666666666,80.0,15.0,2406.0
36645,BatchInference,2204,5.0,5.633333333333334,RegionD,RegionB,2219,2224.633333333333,80.0,60.0,2406.0
36646,RealTimeInference,365,3.0,1.6666666666666667,RegionC,RegionC,365,366.6666666666667,20.0,5.0,367.0
36647,BatchInference,1589,16.0,0.5833333333333334,RegionF,RegionC,1603,1603.5833333333333,80.0,76.0,2406.0
36648,BatchInference,645,15.0,2.716666666666667,RegionA,RegionB,657,659.7166666666667,80.0,12.0,2406.0
36649,BatchInference,118,9.0,3.85,RegionB,RegionD,157,160.85,80.0,60.0,2406.0
36650,AITraining,2118,121.0,4.016666666666667,RegionD,RegionD,2121,2125.016666666667,150.0,5.0,2406.0
36651,AITraining,719,31.0,5.633333333333334,RegionE,RegionE,800,805.6333333333333,150.0,5.0,2406.0
36652,RealTimeInference,579,7.0,6.333333333333333,RegionC,RegionC,579,585.3333333333334,20.0,5.0,586.0
36653,BatchInference,812,4.0,4.25,RegionE,RegionB,834,838.25,80.0,74.0,2406.0
36654,AITraining,1683,24.0,5.933333333333334,RegionA,RegionA,1683,1688.9333333333334,150.0,5.0,2406.0
36655,AITraining,1768,54.0,2.8333333333333335,RegionD,RegionB,1768,1770.8333333333333,150.0,60.0,2406.0
36656,AITraining,1249,28.0,0.16666666666666666,RegionD,RegionC,1251,1251.1666666666667,150.0,58.0,2406.0
36657,AITraining,1834,65.0,6.133333333333334,RegionD,RegionD,1834,1840.1333333333334,150.0,5.0,2406.0
36658,AITraining,2009,67.0,4.116666666666666,RegionE,RegionA,2010,2014.1166666666666,150.0,78.0,2406.0
36659,RealTimeInference,608,5.0,3.05,RegionC,RegionC,608,611.05,20.0,5.0,612.0
36660,RealTimeInference,2015,4.0,1.4666666666666666,RegionE,RegionE,2015,2016.4666666666667,20.0,5.0,2017.0
36661,RealTimeInference,1047,3.0,3.4,RegionA,RegionA,1047,1050.4,20.0,5.0,1051.0
36662,AITraining,674,89.0,2.966666666666667,RegionD,RegionD,684,686.9666666666667,150.0,5.0,2406.0
36663,AITraining,678,44.0,4.7,RegionD,RegionD,678,682.7,150.0,5.0,2406.0
36664,AITraining,355,24.0,4.666666666666667,RegionE,RegionD,373,377.6666666666667,150.0,22.0,2406.0
36665,RealTimeInference,944,4.0,1.3333333333333333,RegionC,RegionC,944,945.3333333333334,20.0,5.0,946.0
36666,RealTimeInference,1252,6.0,2.4,RegionC,RegionC,1252,1254.4,20.0,5.0,1255.0
36667,RealTimeInference,1611,6.0,1.8166666666666667,RegionA,RegionA,1611,1612.8166666666666,20.0,5.0,1613.0
36668,RealTimeInference,2117,4.0,0.2,RegionA,RegionC,2117,2117.2,20.0,15.0,2118.0
36669,BatchInference,1182,16.0,5.883333333333334,RegionB,RegionB,1182,1187.8833333333334,80.0,5.0,2406.0
36670,BatchInference,82,19.0,5.0,RegionC,RegionD,88,93.0,80.0,58.0,2406.0
36671,BatchInference,1622,10.0,0.5,RegionD,RegionC,1628,1628.5,80.0,58.0,2406.0
36672,AITraining,612,30.0,2.3333333333333335,RegionF,RegionA,613,615.3333333333334,150.0,82.0,2406.0
36673,BatchInference,1033,13.0,3.6,RegionF,RegionB,1041,1044.6,80.0,79.0,2406.0
36674,BatchInference,110,19.0,0.8833333333333333,RegionA,RegionC,139,139.88333333333333,80.0,15.0,2406.0
36675,BatchInference,1665,15.0,3.066666666666667,RegionB,RegionB,1665,1668.0666666666666,80.0,5.0,2406.0
36676,AITraining,1468,70.0,4.683333333333334,RegionD,RegionF,1481,1485.6833333333334,150.0,25.0,2406.0
36677,AITraining,2145,63.0,1.0,RegionE,RegionC,2149,2150.0,150.0,70.0,2406.0
36678,RealTimeInference,1566,4.0,1.9,RegionC,RegionC,1566,1567.9,20.0,5.0,1568.0
36679,RealTimeInference,1759,3.0,6.566666666666666,RegionC,RegionC,1759,1765.5666666666666,20.0,5.0,1766.0
36680,AITraining,2387,118.0,5.983333333333333,RegionF,RegionD,2387,2392.983333333333,150.0,25.0,2406.0
36681,RealTimeInference,817,3.0,6.0,RegionA,RegionA,817,823.0,20.0,5.0,823.0
36682,BatchInference,911,15.0,0.7333333333333333,RegionB,RegionC,916,916.7333333333333,80.0,14.0,2406.0
36683,AITraining,2139,113.0,2.283333333333333,RegionD,RegionD,2142,2144.2833333333333,150.0,5.0,2406.0
36684,AITraining,289,111.0,4.883333333333334,RegionE,RegionF,305,309.8833333333333,150.0,18.0,2406.0
36685,RealTimeInference,1388,3.0,0.3333333333333333,RegionC,RegionB,1388,1388.3333333333333,20.0,14.0,1389.0
36686,AITraining,192,43.0,0.48333333333333334,RegionF,RegionC,198,198.48333333333332,150.0,76.0,2406.0
36687,RealTimeInference,1310,5.0,6.35,RegionA,RegionA,1310,1316.35,20.0,5.0,1317.0
36688,BatchInference,693,11.0,5.85,RegionB,RegionF,705,710.85,80.0,79.0,2406.0
36689,RealTimeInference,1812,5.0,1.4166666666666667,RegionB,RegionB,1812,1813.4166666666667,20.0,5.0,1814.0
36690,BatchInference,1946,7.0,1.9333333333333333,RegionC,RegionC,1947,1948.9333333333334,80.0,5.0,2406.0
36691,BatchInference,194,21.0,1.5833333333333333,RegionD,RegionC,282,283.5833333333333,80.0,58.0,2406.0
36692,BatchInference,1216,22.0,5.65,RegionE,RegionE,1289,1294.65,80.0,5.0,2406.0
36693,RealTimeInference,1217,3.0,5.266666666666667,RegionF,RegionF,1217,1222.2666666666667,20.0,5.0,1223.0
36694,RealTimeInference,1090,4.0,3.65,RegionA,RegionA,1090,1093.65,20.0,5.0,1094.0
36695,RealTimeInference,1182,4.0,2.6,RegionA,RegionA,1182,1184.6,20.0,5.0,1185.0
36696,RealTimeInference,1705,7.0,5.233333333333333,RegionB,RegionB,1705,1710.2333333333333,20.0,5.0,1711.0
36697,BatchInference,1536,16.0,2.1,RegionD,RegionA,1540,1542.1,80.0,65.0,2406.0
36698,RealTimeInference,1730,4.0,4.583333333333333,RegionC,RegionC,1730,1734.5833333333333,20.0,5.0,1735.0
36699,RealTimeInference,1618,5.0,2.65,RegionC,RegionC,1618,1620.65,20.0,5.0,1621.0
36700,RealTimeInference,1050,6.0,5.3,RegionA,RegionA,1050,1055.3,20.0,5.0,1056.0
36701,BatchInference,1216,14.0,3.3333333333333335,RegionA,RegionC,1218,1221.3333333333333,80.0,15.0,2406.0
36702,RealTimeInference,109,5.0,2.1666666666666665,RegionA,RegionA,109,111.16666666666667,20.0,5.0,112.0
36703,AITraining,110,123.0,0.7666666666666667,RegionD,RegionB,113,113.76666666666667,150.0,60.0,2406.0
36704,BatchInference,656,16.0,0.9333333333333333,RegionD,RegionC,890,890.9333333333333,80.0,58.0,2406.0
36705,BatchInference,1896,22.0,5.666666666666667,RegionE,RegionB,1907,1912.6666666666667,80.0,74.0,2406.0
36706,BatchInference,1585,4.0,6.033333333333333,RegionF,RegionB,1591,1597.0333333333333,80.0,79.0,2406.0
36707,AITraining,41,59.0,1.6666666666666667,RegionC,RegionD,42,43.666666666666664,150.0,58.0,2406.0
36708,BatchInference,892,17.0,2.5833333333333335,RegionB,RegionA,894,896.5833333333334,80.0,12.0,2406.0
36709,RealTimeInference,892,6.0,4.1,RegionB,RegionB,892,896.1,20.0,5.0,897.0
36710,AITraining,1968,120.0,1.5833333333333333,RegionE,RegionD,1981,1982.5833333333333,150.0,22.0,2406.0
36711,AITraining,859,65.0,4.4,RegionE,RegionF,881,885.4,150.0,18.0,2406.0
36712,BatchInference,1162,6.0,0.38333333333333336,RegionE,RegionC,1164,1164.3833333333334,80.0,70.0,2406.0
36713,BatchInference,1541,12.0,3.7666666666666666,RegionA,RegionA,1545,1548.7666666666667,80.0,5.0,2406.0
36714,BatchInference,918,8.0,3.2666666666666666,RegionA,RegionA,921,924.2666666666667,80.0,5.0,2406.0
36715,BatchInference,1934,11.0,1.0,RegionB,RegionC,1934,1935.0,80.0,14.0,2406.0
36716,AITraining,1972,88.0,0.31666666666666665,RegionD,RegionC,1980,1980.3166666666666,150.0,58.0,2406.0
36717,RealTimeInference,1249,1.0,3.683333333333333,RegionB,RegionB,1249,1252.6833333333334,20.0,5.0,1253.0
36718,AITraining,721,79.0,4.4,RegionF,RegionC,721,725.4,150.0,76.0,2406.0
36719,BatchInference,691,10.0,3.35,RegionF,RegionC,691,694.35,80.0,76.0,2406.0
36720,BatchInference,2088,10.0,0.38333333333333336,RegionA,RegionC,2089,2089.383333333333,80.0,15.0,2406.0
36721,BatchInference,295,16.0,3.033333333333333,RegionB,RegionB,298,301.03333333333336,80.0,5.0,2406.0
36722,RealTimeInference,2206,1.0,5.766666666666667,RegionB,RegionB,2206,2211.766666666667,20.0,5.0,2212.0
36723,AITraining,2013,77.0,6.533333333333333,RegionE,RegionE,2048,2054.5333333333333,150.0,5.0,2406.0
36724,AITraining,1688,94.0,4.216666666666667,RegionE,RegionD,1689,1693.2166666666667,150.0,22.0,2406.0
36725,RealTimeInference,547,5.0,4.55,RegionC,RegionA,547,551.55,20.0,15.0,552.0
36726,AITraining,2067,50.0,4.816666666666666,RegionA,RegionA,2067,2071.8166666666666,150.0,5.0,2406.0
36727,RealTimeInference,1747,7.0,1.65,RegionA,RegionC,1747,1748.65,20.0,15.0,1749.0
36728,RealTimeInference,653,1.0,3.9833333333333334,RegionA,RegionA,653,656.9833333333333,20.0,5.0,657.0
36729,BatchInference,2388,9.0,6.416666666666667,RegionC,RegionA,2388,2394.4166666666665,80.0,15.0,2406.0
36730,AITraining,2267,26.0,0.6833333333333333,RegionE,RegionA,2267,2267.6833333333334,150.0,78.0,2406.0
36731,BatchInference,1836,6.0,6.6,RegionE,RegionA,1836,1842.6,80.0,78.0,2406.0
36732,AITraining,2323,48.0,3.7,RegionF,RegionF,2337,2340.7,150.0,5.0,2406.0
36733,AITraining,1173,63.0,1.4833333333333334,RegionB,RegionC,1174,1175.4833333333333,150.0,14.0,2406.0
36734,AITraining,2068,38.0,6.033333333333333,RegionD,RegionD,2072,2078.0333333333333,150.0,5.0,2406.0
36735,RealTimeInference,2387,2.0,4.566666666666666,RegionB,RegionB,2387,2391.5666666666666,20.0,5.0,2392.0
36736,BatchInference,152,6.0,2.8666666666666667,RegionC,RegionB,156,158.86666666666667,80.0,14.0,2406.0
36737,BatchInference,2258,9.0,4.283333333333333,RegionD,RegionB,2259,2263.2833333333333,80.0,60.0,2406.0
36738,RealTimeInference,727,6.0,0.25,RegionC,RegionC,727,727.25,20.0,5.0,728.0
36739,BatchInference,1421,20.0,1.5833333333333333,RegionF,RegionC,1434,1435.5833333333333,80.0,76.0,2406.0
36740,BatchInference,369,7.0,3.8833333333333333,RegionA,RegionA,369,372.8833333333333,80.0,5.0,2406.0
36741,AITraining,43,126.0,0.9666666666666667,RegionD,RegionB,44,44.96666666666667,150.0,60.0,2406.0
36742,BatchInference,150,14.0,0.36666666666666664,RegionC,RegionC,155,155.36666666666667,80.0,5.0,2406.0
36743,AITraining,1742,98.0,6.4,RegionE,RegionB,1742,1748.4,150.0,74.0,2406.0
36744,BatchInference,768,14.0,6.116666666666666,RegionD,RegionA,770,776.1166666666667,80.0,65.0,2406.0
36745,RealTimeInference,1325,2.0,5.133333333333334,RegionC,RegionC,1325,1330.1333333333334,20.0,5.0,1331.0
36746,AITraining,1608,46.0,5.05,RegionB,RegionF,1625,1630.05,150.0,79.0,2406.0
36747,AITraining,1090,91.0,3.05,RegionD,RegionD,1090,1093.05,150.0,5.0,2406.0
36748,AITraining,293,56.0,1.4666666666666666,RegionD,RegionA,303,304.46666666666664,150.0,65.0,2406.0
36749,RealTimeInference,1550,2.0,4.633333333333334,RegionB,RegionB,1550,1554.6333333333334,20.0,5.0,1555.0
36750,RealTimeInference,1130,7.0,1.9666666666666666,RegionC,RegionC,1130,1131.9666666666667,20.0,5.0,1132.0
36751,BatchInference,304,15.0,0.4,RegionE,RegionC,307,307.4,80.0,70.0,2406.0
36752,BatchInference,1423,7.0,4.083333333333333,RegionF,RegionB,1424,1428.0833333333333,80.0,79.0,2406.0
36753,BatchInference,795,23.0,6.15,RegionA,RegionA,799,805.15,80.0,5.0,2406.0
36754,AITraining,2193,61.0,3.05,RegionD,RegionD,2193,2196.05,150.0,5.0,2406.0
36755,AITraining,1717,47.0,2.1666666666666665,RegionD,RegionB,1717,1719.1666666666667,150.0,60.0,2406.0
36756,BatchInference,284,10.0,4.4,RegionD,RegionD,1303,1307.4,80.0,5.0,2406.0
36757,RealTimeInference,104,2.0,1.5833333333333333,RegionC,RegionC,104,105.58333333333333,20.0,5.0,106.0
36758,BatchInference,1076,20.0,4.116666666666666,RegionF,RegionB,1088,1092.1166666666666,80.0,79.0,2406.0
36759,RealTimeInference,1453,5.0,3.6333333333333333,RegionA,RegionA,1453,1456.6333333333334,20.0,5.0,1457.0
36760,RealTimeInference,2057,2.0,1.35,RegionA,RegionA,2057,2058.35,20.0,5.0,2059.0
36761,RealTimeInference,1980,2.0,4.066666666666666,RegionA,RegionA,1980,1984.0666666666666,20.0,5.0,1985.0
36762,AITraining,1724,54.0,5.533333333333333,RegionD,RegionE,1904,1909.5333333333333,150.0,22.0,2406.0
36763,BatchInference,1902,15.0,1.2166666666666666,RegionD,RegionA,1903,1904.2166666666667,80.0,65.0,2406.0
36764,BatchInference,31,10.0,1.5833333333333333,RegionE,RegionB,32,33.583333333333336,80.0,74.0,2406.0
36765,RealTimeInference,1721,5.0,4.883333333333334,RegionE,RegionF,1721,1725.8833333333334,20.0,18.0,1726.0
36766,AITraining,1537,98.0,4.866666666666666,RegionC,RegionF,1553,1557.8666666666666,150.0,76.0,2406.0
36767,RealTimeInference,67,5.0,2.3833333333333333,RegionA,RegionC,67,69.38333333333334,20.0,15.0,70.0
36768,AITraining,618,63.0,1.0833333333333333,RegionD,RegionB,619,620.0833333333334,150.0,60.0,2406.0
36769,AITraining,980,44.0,5.666666666666667,RegionE,RegionE,1016,1021.6666666666666,150.0,5.0,2406.0
36770,RealTimeInference,1557,1.0,5.5,RegionC,RegionA,1557,1562.5,20.0,15.0,1563.0
36771,RealTimeInference,2013,7.0,2.433333333333333,RegionC,RegionA,2013,2015.4333333333334,20.0,15.0,2016.0
36772,RealTimeInference,1638,7.0,4.866666666666666,RegionA,RegionA,1638,1642.8666666666666,20.0,5.0,1643.0
36773,BatchInference,999,21.0,6.616666666666666,RegionA,RegionC,1039,1045.6166666666666,80.0,15.0,2406.0
36774,AITraining,2292,109.0,2.6166666666666667,RegionD,RegionB,2292,2294.616666666667,150.0,60.0,2406.0
36775,RealTimeInference,853,1.0,1.4166666666666667,RegionB,RegionC,853,854.4166666666666,20.0,14.0,855.0
36776,BatchInference,2212,15.0,2.433333333333333,RegionD,RegionA,2217,2219.4333333333334,80.0,65.0,2406.0
36777,AITraining,1355,121.0,2.8333333333333335,RegionF,RegionD,1355,1357.8333333333333,150.0,25.0,2406.0
36778,BatchInference,563,4.0,0.3,RegionF,RegionC,566,566.3,80.0,76.0,2406.0
36779,RealTimeInference,1342,6.0,5.566666666666666,RegionA,RegionA,1342,1347.5666666666666,20.0,5.0,1348.0
36780,BatchInference,925,5.0,3.55,RegionB,RegionA,925,928.55,80.0,12.0,2406.0
36781,BatchInference,277,19.0,1.3666666666666667,RegionB,RegionB,277,278.3666666666667,80.0,5.0,2406.0
36782,RealTimeInference,78,3.0,6.366666666666666,RegionB,RegionB,78,84.36666666666666,20.0,5.0,85.0
36783,BatchInference,1472,23.0,2.1,RegionD,RegionA,1477,1479.1,80.0,65.0,2406.0
36784,AITraining,2317,121.0,6.633333333333334,RegionF,RegionC,2317,2323.633333333333,150.0,76.0,2406.0
36785,BatchInference,897,23.0,2.6,RegionF,RegionC,907,909.6,80.0,76.0,2406.0
36786,AITraining,2258,91.0,5.1,RegionC,RegionD,2272,2277.1,150.0,58.0,2406.0
36787,BatchInference,1490,21.0,0.5,RegionB,RegionC,1491,1491.5,80.0,14.0,2406.0
36788,RealTimeInference,1188,2.0,1.8166666666666667,RegionB,RegionB,1188,1189.8166666666666,20.0,5.0,1190.0
36789,RealTimeInference,1390,5.0,0.5,RegionB,RegionC,1390,1390.5,20.0,14.0,1391.0
36790,RealTimeInference,234,4.0,3.066666666666667,RegionC,RegionB,234,237.06666666666666,20.0,14.0,238.0
36791,BatchInference,1294,15.0,4.916666666666667,RegionF,RegionB,1304,1308.9166666666667,80.0,79.0,2406.0
36792,RealTimeInference,89,4.0,4.716666666666667,RegionA,RegionA,89,93.71666666666667,20.0,5.0,94.0
36793,AITraining,1634,39.0,5.783333333333333,RegionD,RegionC,1634,1639.7833333333333,150.0,58.0,2406.0
36794,AITraining,1561,21.0,1.1,RegionD,RegionA,1571,1572.1,150.0,65.0,2406.0
36795,BatchInference,51,20.0,4.083333333333333,RegionC,RegionC,52,56.083333333333336,80.0,5.0,2406.0
36796,BatchInference,2278,10.0,1.1166666666666667,RegionD,RegionC,2285,2286.116666666667,80.0,58.0,2406.0
36797,AITraining,181,68.0,3.566666666666667,RegionF,RegionB,181,184.56666666666666,150.0,79.0,2406.0
36798,AITraining,1293,76.0,2.4833333333333334,RegionF,RegionD,1309,1311.4833333333333,150.0,25.0,2406.0
36799,AITraining,640,127.0,2.6,RegionC,RegionC,640,642.6,150.0,5.0,2406.0
36800,AITraining,1069,57.0,1.4833333333333334,RegionD,RegionB,1069,1070.4833333333333,150.0,60.0,2406.0
36801,RealTimeInference,2372,4.0,0.75,RegionB,RegionC,2372,2372.75,20.0,14.0,2373.0
36802,AITraining,2063,39.0,2.35,RegionE,RegionD,2081,2083.35,150.0,22.0,2406.0
36803,RealTimeInference,1379,3.0,1.0833333333333333,RegionC,RegionC,1379,1380.0833333333333,20.0,5.0,1381.0
36804,AITraining,2094,23.0,0.2833333333333333,RegionF,RegionC,2119,2119.2833333333333,150.0,76.0,2406.0
36805,RealTimeInference,667,7.0,0.7333333333333333,RegionA,RegionC,667,667.7333333333333,20.0,15.0,668.0
36806,RealTimeInference,1534,7.0,4.6,RegionA,RegionA,1534,1538.6,20.0,5.0,1539.0
36807,BatchInference,229,5.0,4.683333333333334,RegionB,RegionA,229,233.68333333333334,80.0,12.0,2406.0
36808,RealTimeInference,453,6.0,5.633333333333334,RegionB,RegionA,453,458.6333333333333,20.0,12.0,459.0
36809,RealTimeInference,1686,5.0,4.05,RegionC,RegionC,1686,1690.05,20.0,5.0,1691.0
36810,AITraining,1599,81.0,1.7666666666666666,RegionF,RegionD,1601,1602.7666666666667,150.0,25.0,2406.0
36811,BatchInference,177,9.0,2.15,RegionF,RegionB,177,179.15,80.0,79.0,2406.0
36812,RealTimeInference,2207,5.0,1.3333333333333333,RegionA,RegionB,2207,2208.3333333333335,20.0,12.0,2209.0
36813,AITraining,745,72.0,3.1333333333333333,RegionD,RegionD,761,764.1333333333333,150.0,5.0,2406.0
36814,AITraining,383,100.0,5.983333333333333,RegionD,RegionF,401,406.98333333333335,150.0,25.0,2406.0
36815,BatchInference,2072,20.0,6.016666666666667,RegionD,RegionD,2072,2078.016666666667,80.0,5.0,2406.0
36816,AITraining,1613,103.0,2.8666666666666667,RegionE,RegionD,1625,1627.8666666666666,150.0,22.0,2406.0
36817,BatchInference,1779,7.0,3.216666666666667,RegionE,RegionA,1787,1790.2166666666667,80.0,78.0,2406.0
36818,AITraining,387,77.0,1.8666666666666667,RegionA,RegionA,387,388.8666666666667,150.0,5.0,2406.0
36819,AITraining,1975,102.0,2.5166666666666666,RegionD,RegionD,1975,1977.5166666666667,150.0,5.0,2406.0
36820,AITraining,452,77.0,3.7666666666666666,RegionD,RegionF,617,620.7666666666667,150.0,25.0,2406.0
